rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.47448802013463,84.16494556765164,000957,中通客车,bottom_area,2022-10-10,13.1,2022-09-30,12.86,1.8662519440124437,6.531881804043545,29.534246575342472,False,1.5504,9.3016,1,1,1,100.0,354.54545454545456,354.54545454545456,13.133748055987557,1.8662519440124437,历史1/1次成功; 当前距低点1.87%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
16,85.25481795885408,74.83593084497366,688055,龙腾光电,bottom_area,2022-10-10,3.99,2022-10-10,3.97,0.5037783375314866,4.030226700251881,30.350877192982455,False,-2.445,0.2281,1,1,1,100.0,45.45454545454546,45.45454545454546,14.496221662468514,0.5037783375314866,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.44%; 状态bottom_area; 底部未确认
17,85.08083434893119,74.15480886253701,688199,久日新材,bottom_area,2022-10-10,32.34,2022-10-10,32.3,0.12383900928794507,3.3746130030959858,31.91399662731872,False,-2.237,0.3595,1,1,1,100.0,37.135278514588855,37.135278514588855,14.876160990712053,0.12383900928794507,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-2.24%; 状态bottom_area; 底部未确认
18,84.72581736088516,74.14828571428573,300446,航天智造,bottom_area,2022-10-10,8.78,2022-10-10,8.75,0.34285714285713553,5.028571428571423,32.69230769230769,False,-4.3573,1.9394,1,1,1,100.0,51.92697768762679,51.92697768762679,14.657142857142864,0.34285714285713553,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
19,84.61342260992465,73.76388093598442,002281,光迅科技,bottom_area,2022-10-10,14.75,2022-10-10,14.73,0.13577732518669094,3.733876442634073,27.97066014669926,False,-2.7045,0.5692,1,1,1,100.0,35.1798561151079,35.1798561151079,14.864222674813307,0.13577732518669094,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
20,84.3762325018635,75.13173751771612,688300,联瑞新材,bottom_area,2022-10-10,66.2,2022-10-10,65.37,1.2696955790117763,7.694661159553314,28.400876232201526,False,-5.4286,1.8813,1,1,1,100.0,26.809910956252438,26.809910956252438,13.730304420988224,1.2696955790117763,历史1/1次成功; 当前距低点1.27%; 最新日涨幅-5.43%; 状态bottom_area; 底部未确认
21,84.18660838000983,74.44848115721358,000816,智慧农业,bottom_area,2022-10-10,3.36,2022-10-10,3.33,0.900900900900895,4.504504504504501,27.608695652173903,False,-2.0408,1.028,1,1,1,100.0,48.23943661971832,48.23943661971832,14.099099099099105,0.900900900900895,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
22,83.5475,72.65,600172,黄河旋风,bottom_area,2022-10-10,7.08,2022-10-10,7.08,0.0,0.0,30.52011776251226,False,-10.0381,0.4337,1,1,1,100.0,51.074589127686465,51.074589127686465,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
23,83.53819060705699,74.60643437862952,002660,茂硕电源,bottom_area,2022-10-10,7.1,2022-10-10,7.0,1.4285714285714235,4.857142857142855,31.237721021610998,False,-2.3384,1.6303,1,1,1,100.0,15.718157181571806,15.718157181571806,13.571428571428577,1.4285714285714235,历史1/1次成功; 当前距低点1.43%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
24,83.08014855310229,72.80257731958761,002283,天润工业,bottom_area,2022-10-10,4.87,2022-10-10,4.85,0.4123711340206281,4.536082474226818,32.54520166898471,False,-2.2088,0.5052,1,1,1,100.0,33.402061855670105,33.402061855670105,14.58762886597937,0.4123711340206281,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
25,82.86086460184603,72.44897275682305,300484,蓝海华腾,bottom_area,2022-10-10,10.26,2022-10-10,10.23,0.29325513196480313,4.887585532746823,32.91803278688524,False,-3.2075,1.6294,2,2,2,100.0,23.589217514531214,28.708133971291865,14.706744868035196,0.29325513196480313,历史2/2次成功; 当前距低点0.29%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
26,82.85602515697961,72.80236520069337,302132,中航成飞,bottom_area,2022-10-10,9.03,2022-10-10,8.98,0.556792873051213,4.008908685968813,28.56006364359586,False,-2.7987,0.6012,2,2,2,100.0,18.504585759409363,18.763557483731002,14.443207126948787,0.556792873051213,历史2/2次成功; 当前距低点0.56%; 最新日涨幅-2.80%; 状态bottom_area; 底部未确认
27,82.81426675216274,72.61759156248277,000591,太阳能,bottom_area,2022-10-10,6.73,2022-10-10,6.7,0.4477611940298544,4.1791044776119435,29.769392033542967,False,-1.4641,0.8912,1,1,1,100.0,32.84132841328414,32.84132841328414,14.552238805970145,0.4477611940298544,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
28,82.80785426384165,73.09683417085428,000762,西藏矿业,bottom_area,2022-10-10,40.12,2022-10-10,39.8,0.8040201005025134,5.904522613065331,28.223624887285855,False,-3.8581,3.3209,1,1,1,100.0,71.15671641791043,71.15671641791043,14.195979899497486,0.8040201005025134,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
29,82.4419623708158,73.50481326855927,002553,南方精工,bottom_area,2022-10-10,11.35,2022-10-10,11.2,1.3392857142857175,6.696428571428571,27.17815344603382,False,-3.0743,7.735,1,1,1,100.0,18.916046758767262,18.916046758767262,13.660714285714281,1.3392857142857175,历史1/1次成功; 当前距低点1.34%; 最新日涨幅-3.07%; 状态bottom_area; 底部未确认
30,81.98218444942881,72.4990498092067,300342,天银机电,bottom_area,2022-10-10,7.84,2022-10-10,7.77,0.9009009009009046,3.8610038610038706,31.8421052631579,False,-1.6311,0.5885,2,2,2,100.0,21.09195625409008,26.68539325842696,14.099099099099094,0.9009009009009046,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
31,81.15823229374199,71.50126988033925,300707,威唐工业,bottom_area,2022-10-10,15.83,2022-10-10,15.72,0.6997455470737877,6.806615776081415,28.087831655992673,False,-4.6386,2.8872,2,2,2,100.0,23.47682649283599,24.351297405189634,14.300254452926211,0.6997455470737877,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-4.64%; 状态bottom_area; 底部未确认
32,81.08273942261722,71.37434365383773,002322,理工能科,bottom_area,2022-10-10,7.69,2022-10-10,7.64,0.6544502617801141,3.4031413612565538,27.09923664122138,False,-1.2837,0.2941,1,1,1,100.0,28.6908077994429,28.6908077994429,14.345549738219884,0.6544502617801141,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
33,81.00264709663685,71.10736946370453,603356,华菱精工,bottom_area,2022-10-10,11.9,2022-10-10,11.84,0.5067567567567609,3.2094594594594663,29.186602870813395,False,-2.2186,0.8385,1,1,1,100.0,25.445026178010465,25.445026178010465,14.49324324324324,0.5067567567567609,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
34,80.96420421618325,71.40589287953128,600312,平高电气,bottom_area,2022-10-10,6.66,2022-10-10,6.61,0.7564296520423573,3.4795763993948494,27.759562841530055,False,-1.1869,0.7843,1,1,1,100.0,30.110497237569056,30.110497237569056,14.243570347957643,0.7564296520423573,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
35,80.86553833086937,71.0482644041664,000902,新洋丰,bottom_area,2022-10-10,12.73,2022-10-10,12.66,0.552922590837285,3.870458135860981,27.241379310344822,False,-1.926,0.6815,1,1,1,100.0,25.693160813308673,25.693160813308673,14.447077409162715,0.552922590837285,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
36,80.8200825615948,71.01831160832762,603155,新亚强,bottom_area,2022-10-10,25.12,2022-10-10,24.98,0.5604483586869519,4.083266613290631,29.7525309336333,False,-1.2579,1.2725,1,1,1,100.0,25.624375624375624,25.624375624375624,14.439551641313047,0.5604483586869519,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
37,80.78296019893466,70.58268226453224,600126,杭钢股份,bottom_area,2022-10-10,3.92,2022-10-10,3.91,0.2557544757033194,3.3248081841432193,31.523642732049034,False,-2.0,0.3384,1,1,1,100.0,19.54732510288064,19.54732510288064,14.744245524296682,0.2557544757033194,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-2.00%; 状态bottom_area; 底部未确认
38,80.74486387858633,71.07105661973179,688025,杰普特,bottom_area,2022-10-10,48.0,2022-10-10,47.69,0.6500314531348339,6.311595722373673,27.190839694656493,False,-5.3441,2.6367,2,2,2,100.0,20.554453402576446,23.866292660121555,14.349968546865167,0.6500314531348339,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-5.34%; 状态bottom_area; 底部未确认
39,80.45731685624187,70.67005069214272,002405,四维图新,bottom_area,2022-10-10,11.21,2022-10-10,11.15,0.5381165919282556,4.21524663677129,29.47501581277672,False,-2.8596,0.9945,1,1,1,100.0,23.478260869565215,23.478260869565215,14.461883408071744,0.5381165919282556,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
40,80.37394292756217,70.24088314005354,300607,拓斯达,bottom_area,2022-10-10,11.24,2022-10-10,11.21,0.2676181980374608,3.479036574487054,28.915662650602403,False,-3.1034,0.9404,1,1,1,100.0,28.070175438596472,28.070175438596472,14.732381801962537,0.2676181980374608,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
41,80.29816709474522,70.79877332384824,002724,海洋王,bottom_area,2022-10-10,9.51,2022-10-10,9.44,0.7415254237288166,5.402542372881354,29.8662704309064,False,-3.4518,0.4557,2,2,2,100.0,20.212103709408286,25.204081632653047,14.258474576271182,0.7415254237288166,历史2/2次成功; 当前距低点0.74%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
42,80.10773291935428,70.34991617494815,000868,安凯客车,bottom_area,2022-10-10,5.71,2022-10-10,5.68,0.5281690140845114,5.809859154929579,27.36572890025576,False,-5.1495,6.3871,3,4,3,75.0,36.016889930434594,69.53846153846153,14.471830985915487,0.5281690140845114,历史3/4次成功; 当前距低点0.53%; 最新日涨幅-5.15%; 状态bottom_area; 底部未确认
43,79.84651966949453,70.36811048181892,600203,福日电子,bottom_area,2022-10-10,5.62,2022-10-10,5.58,0.7168458781362014,3.5842293906810068,29.6343001261034,False,-2.2609,1.1156,1,1,1,100.0,24.045801526717554,24.045801526717554,14.283154121863797,0.7168458781362014,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
44,79.68541363986492,70.1053530919804,300682,朗新科技,bottom_area,2022-10-10,20.94,2022-10-10,20.81,0.6246996636232705,4.613166746756372,27.968155070958815,False,-2.3321,0.4239,1,1,1,100.0,21.503593145384194,21.503593145384194,14.375300336376728,0.6246996636232705,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
45,79.5782315655514,69.5609167191752,603005,晶方科技,bottom_area,2022-10-10,17.94,2022-10-10,17.89,0.2794857462269464,5.701509223029623,29.148514851485146,False,-5.1296,1.9236,1,1,1,100.0,24.55991516436903,24.55991516436903,14.720514253773054,0.2794857462269464,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-5.13%; 状态bottom_area; 底部未确认
46,79.2853381410302,73.49691265336021,600110,诺德股份,bottom_area,2022-10-10,8.45,2022-10-10,8.17,3.427172582619331,4.5287637698898315,29.690189328743543,False,-0.5882,1.1316,1,1,1,100.0,34.251968503937015,34.251968503937015,11.572827417380669,3.427172582619331,历史1/1次成功; 当前距低点3.43%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
47,79.17983584698378,69.75137422729433,300502,新易盛,bottom_area,2022-10-10,20.3,2022-10-10,20.16,0.6944444444444473,5.605158730158726,31.171048139296687,False,-3.9735,1.5982,1,1,1,100.0,30.670470756062763,30.670470756062763,14.305555555555552,0.6944444444444473,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
48,79.17549767501214,71.49555167334249,300454,深信服,bottom_area,2022-10-10,88.36,2022-10-10,86.61,2.0205518993187854,14.305507447177002,27.933100349475794,False,-11.64,1.7745,1,1,1,100.0,16.464569912845768,16.464569912845768,12.979448100681216,2.0205518993187854,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-11.64%; 状态bottom_area; 底部未确认
49,79.12417048008511,69.16944485863392,000683,博源化工,bottom_area,2022-10-10,7.07,2022-10-10,7.05,0.2836879432624179,5.815602836879434,28.280773143438452,False,-4.8452,1.246,1,1,1,100.0,22.50673854447439,22.50673854447439,14.716312056737582,0.2836879432624179,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-4.85%; 状态bottom_area; 底部未确认
50,79.02072827342694,69.30532435675009,000009,中国宝安,bottom_area,2022-10-10,10.95,2022-10-10,10.9,0.45871559633026543,4.311926605504576,29.677419354838708,False,-2.4064,1.3002,1,1,1,100.0,15.167719980554208,15.167719980554208,14.541284403669735,0.45871559633026543,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-2.41%; 状态bottom_area; 底部未确认
51,78.99327625549006,69.40791626445774,603192,汇得科技,bottom_area,2022-10-10,18.07,2022-10-10,17.97,0.5564830272676763,4.006677796327226,32.16308040770102,False,-1.7935,0.5406,1,1,1,100.0,16.917728852838945,16.917728852838945,14.443516972732324,0.5564830272676763,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
52,78.79358787173706,69.3637453646477,600210,紫江企业,bottom_area,2022-10-10,4.59,2022-10-10,4.56,0.6578947368421107,4.166666666666676,27.61904761904762,False,-1.7131,0.6842,1,1,1,100.0,17.92336217552533,17.92336217552533,14.34210526315789,0.6578947368421107,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
53,78.72214752000852,69.20739055121359,002394,联发股份,bottom_area,2022-10-10,6.87,2022-10-10,6.83,0.5856515373352861,4.9780380673499245,27.263045793397232,False,-2.9661,4.9739,1,1,1,100.0,16.197183098591555,16.197183098591555,14.414348462664714,0.5856515373352861,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
54,78.69596385832378,69.19676322610155,688171,纬德信息,bottom_area,2022-10-10,18.59,2022-10-10,18.48,0.5952380952380921,2.3809523809523876,31.75775480059084,False,-0.3751,1.193,1,1,1,100.0,16.257559587335468,16.257559587335468,14.404761904761907,0.5952380952380921,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
55,78.50758531341695,69.11759610564366,603165,荣晟环保,bottom_area,2022-10-10,10.64,2022-10-10,10.57,0.6622516556291418,2.838221381267729,27.84982935153584,False,-1.2987,0.7286,1,1,1,100.0,16.653386454183263,16.653386454183263,14.337748344370857,0.6622516556291418,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
56,78.31690184231735,68.87659430758207,600152,维科技术,bottom_area,2022-10-10,9.97,2022-10-10,9.91,0.6054490413723561,10.494450050454079,29.56645344705046,False,-7.2558,10.0463,1,1,1,100.0,24.87644151565074,24.87644151565074,14.394550958627644,0.6054490413723561,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-7.26%; 状态bottom_area; 底部未确认
57,78.22417121373806,69.13526751080849,688195,腾景科技,bottom_area,2022-10-10,23.2,2022-10-10,23.0,0.8695652173913012,7.695652173913041,32.09329790374962,False,-4.6836,2.0564,4,5,4,80.0,22.83804412075621,38.77410468319559,14.130434782608697,0.8695652173913012,历史4/5次成功; 当前距低点0.87%; 最新日涨幅-4.68%; 状态bottom_area; 底部未确认
58,77.63705851675407,68.13353322015926,688048,长光华芯,bottom_area,2022-10-10,96.09,2022-10-10,95.62,0.4915289688349705,11.754862999372511,27.549628731625997,False,-11.4378,9.1679,1,1,1,100.0,19.48504983388705,19.48504983388705,14.50847103116503,0.4915289688349705,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-11.44%; 状态bottom_area; 底部未确认
59,77.54931246975498,68.62702158018593,688008,澜起科技,confirmed_rebound,2022-10-10,44.1,2022-10-10,43.69,0.9384298466468384,18.60837720302129,27.304492512479207,False,-15.7271,1.3608,2,2,2,100.0,21.16473994914362,26.340468909276254,14.061570153353161,0.9384298466468384,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-15.73%; 状态confirmed_rebound; 底部未确认
60,77.1713320688302,68.28921203934223,300520,科大国创,bottom_area,2022-10-10,15.1,2022-10-10,14.96,0.9358288770053396,3.542780748663097,30.676552363299344,False,-0.6579,1.8299,1,1,1,100.0,15.553235908141966,15.553235908141966,14.06417112299466,0.9358288770053396,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
61,76.73902116362599,67.68242020674455,605080,浙江自然,bottom_area,2022-10-10,46.48,2022-10-10,46.13,0.7587253414263913,6.43832646867548,27.009493670886076,False,-3.3077,1.7615,1,1,1,100.0,20.335021425788852,20.335021425788852,14.241274658573607,0.7587253414263913,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
62,76.46497462835019,67.29113345521026,002079,苏州固锝,bottom_area,2022-10-10,11.01,2022-10-10,10.94,0.6398537477148106,5.118829981718469,27.597617471872933,False,-3.4211,2.9284,1,1,1,100.0,16.774193548387107,16.774193548387107,14.360146252285189,0.6398537477148106,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-3.42%; 状态bottom_area; 底部未确认
63,75.96296172925193,66.9161655172414,300576,容大感光,bottom_area,2022-10-10,18.88,2022-10-10,18.75,0.693333333333328,5.439999999999998,28.215926493108732,False,-3.5751,1.3832,1,1,1,100.0,15.413793103448272,15.413793103448272,14.30666666666667,0.693333333333328,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
64,75.66263284398588,66.80814216132313,002414,高德红外,bottom_area,2022-10-10,11.08,2022-10-10,10.99,0.8189262966333016,6.824385805277525,29.551282051282048,False,-4.6472,0.9289,1,1,1,100.0,16.372549019607842,16.372549019607842,14.181073703366698,0.8189262966333016,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-4.65%; 状态bottom_area; 底部未确认
65,74.09010471004692,66.35154333643993,601778,晶科科技,bottom_area,2022-10-10,4.51,2022-09-29,4.44,1.576576576576563,2.9279279279279256,28.271405492730207,False,0.4454,0.8483,1,2,1,50.0,42.344827586206904,42.344827586206904,13.423423423423436,1.576576576576563,历史1/2次成功; 当前距低点1.58%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
66,73.78274342195323,64.15890732343759,601127,赛力斯,bottom_area,2022-10-10,49.73,2022-10-10,49.73,0.0,5.911924391715273,28.42544617156017,False,-10.0072,1.8866,4,6,4,66.66666666666666,26.57118632672534,30.591200733272228,15.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
67,73.31921453726292,64.31248869055348,002600,领益智造,bottom_area,2022-10-10,4.32,2022-10-10,4.3,0.4651162790697782,4.651162790697678,30.533117932148635,False,-2.9213,0.4076,2,3,2,66.66666666666666,27.29186634497801,38.381201044386415,14.534883720930223,0.4651162790697782,历史2/3次成功; 当前距低点0.47%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
68,71.76282816425048,67.68478827688176,688117,圣诺生物,bottom_area,2022-10-10,21.56,2022-10-10,20.66,4.356243949661174,10.358180058083255,28.462603878116337,False,-4.6861,1.9842,1,1,1,100.0,24.6076585059636,24.6076585059636,10.643756050338826,4.356243949661174,历史1/1次成功; 当前距低点4.36%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
69,71.55034514962608,63.05000276455481,300491,通合科技,bottom_area,2022-10-10,11.33,2022-10-10,11.25,0.7111111111111118,3.555555555555559,28.435114503816795,False,-1.4783,0.8908,2,3,2,66.66666666666666,23.51972812484664,27.26480836236933,14.288888888888888,0.7111111111111118,历史2/3次成功; 当前距低点0.71%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
70,70.26995541893247,61.69718294065625,002759,天际股份,bottom_area,2022-10-10,17.51,2022-10-10,17.42,0.5166475315729039,4.707233065442002,29.75806451612903,False,-3.3131,0.8772,2,3,2,66.66666666666666,24.07780992460108,27.166666666666668,14.483352468427096,0.5166475315729039,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
71,68.55567329439474,60.212411022406954,002178,延华智能,bottom_area,2022-10-10,3.76,2022-10-10,3.74,0.5347593582887586,4.545454545454543,31.376146788990823,False,-3.0928,0.8822,2,3,2,66.66666666666666,16.31718114321852,17.359413202933986,14.46524064171124,0.5347593582887586,历史2/3次成功; 当前距低点0.53%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
72,68.46037084398974,61.79608695652172,000510,新金路,bottom_area,2022-10-10,5.61,2022-09-30,5.5,2.0000000000000058,5.272727272727273,29.66751918158568,False,0.3578,2.697,1,2,1,50.0,23.043478260869577,23.043478260869577,12.999999999999995,2.0000000000000058,历史1/2次成功; 当前距低点2.00%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
