rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,101.03054181578763,86.52915576902937,002779,中坚科技,bottom_area,2025-06-06,95.71,2025-06-06,94.3,1.4952279957582149,3.711558854718982,30.809303690659622,False,-2.087,3.1683,4,4,4,100.0,30.635890319129533,38.253119429590015,18.504772004241786,1.4952279957582149,历史4/4次成功; 当前距低点1.50%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
12,82.63991424121981,69.79585494980353,000096,广聚能源,bottom_area,2025-06-06,13.77,2025-06-06,13.67,0.7315288953913653,1.243599122165325,28.802083333333332,False,-0.5776,2.3455,1,1,1,100.0,21.149144254278735,21.149144254278735,19.268471104608636,0.7315288953913653,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
13,76.11024113132868,64.00472723110991,688318,财富趋势,bottom_area,2025-06-06,97.19,2025-06-06,96.71,0.49632923172371424,2.6781098128425227,30.906622847753095,False,-1.7588,0.8026,4,7,4,57.14285714285714,29.988099198218027,36.949152542372886,19.503670768276287,0.49632923172371424,历史4/7次成功; 当前距低点0.50%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
14,75.20400747066303,65.62641025641027,301518,长华化学,bottom_area,2025-06-06,22.79,2025-06-06,22.23,2.5191183085919873,4.948268106162834,27.495107632093934,False,1.5145,13.8066,1,2,1,50.0,55.817490494296564,55.817490494296564,17.480881691408012,2.5191183085919873,历史1/2次成功; 当前距低点2.52%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
15,73.79292077993054,63.0126046031353,002041,登海种业,bottom_area,2025-06-06,9.89,2025-06-03,9.76,1.3319672131147622,2.151639344262304,28.023598820059004,False,0.2026,0.7076,1,2,1,50.0,21.395106715252467,21.395106715252467,18.668032786885238,1.3319672131147622,历史1/2次成功; 当前距低点1.33%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
16,73.76622393189098,64.65655324142135,002819,东方中科,bottom_area,2025-06-06,28.66,2025-05-30,27.89,2.7608461814270333,4.266762280387228,31.575073601570164,False,0.7027,4.836,2,5,2,40.0,36.08216416706984,51.677148846960186,17.239153818572966,2.7608461814270333,历史2/5次成功; 当前距低点2.76%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
17,70.79319528691939,60.218562333501545,301366,一博科技,bottom_area,2025-06-06,35.17,2025-06-06,34.78,1.121334100057506,6.382978723404252,32.8312089609888,False,-3.0061,10.746,1,2,1,50.0,36.479591836734706,36.479591836734706,18.878665899942497,1.121334100057506,历史1/2次成功; 当前距低点1.12%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
18,69.68501684004204,61.25800821955241,301607,富特科技,bottom_area,2025-06-06,34.18,2025-06-06,33.21,2.9208069858476327,3.7037037037036944,32.88197251414712,False,0.264,6.0815,1,2,1,50.0,31.437893264973205,31.437893264973205,17.07919301415237,2.9208069858476327,历史1/2次成功; 当前距低点2.92%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
19,68.52241989221932,58.921550265607095,300819,聚杰微纤,bottom_area,2025-06-06,22.56,2025-06-06,22.18,1.7132551848512128,3.155996393146976,28.451612903225808,False,-1.096,2.6025,1,2,1,50.0,26.54716175842936,26.54716175842936,18.28674481514879,1.7132551848512128,历史1/2次成功; 当前距低点1.71%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
20,68.00237235607064,60.631485841951104,000715,中兴商业,bottom_area,2025-06-06,5.61,2025-06-03,5.41,3.6968576709796706,6.099815157116452,28.815789473684205,False,-0.3552,1.8488,2,4,2,50.0,26.722157697767457,29.105691056910565,16.303142329020332,3.6968576709796706,历史2/4次成功; 当前距低点3.70%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
21,66.02830873032426,59.76045251994178,688135,利扬芯片,bottom_area,2025-06-06,19.66,2025-05-30,18.81,4.518872939925579,5.901116427432234,27.290297642056444,False,0.0509,3.3474,2,5,2,40.0,31.309047435333802,40.41850220264317,15.481127060074423,4.518872939925579,历史2/5次成功; 当前距低点4.52%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
22,63.96519044537323,54.12933704020529,605378,野马电池,bottom_area,2025-06-06,16.84,2025-06-06,16.7,0.8383233532934166,2.934131736526958,32.850824286288706,False,-0.7075,1.7946,1,2,1,50.0,29.89631336405531,29.89631336405531,19.161676646706585,0.8383233532934166,历史1/2次成功; 当前距低点0.84%; 最新日涨幅-0.71%; 状态bottom_area; 底部未确认
23,63.12463715996564,53.23824136357322,002136,安纳达,bottom_area,2025-06-06,10.77,2025-06-06,10.7,0.6542056074766383,2.7102803738317847,28.428093645484953,False,-0.92,6.4533,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,19.345794392523363,0.6542056074766383,历史1/3次成功; 当前距低点0.65%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
24,62.92098220540994,55.61277527089714,603192,汇得科技,bottom_area,2025-06-06,21.17,2025-06-05,20.51,3.217942467089225,4.485616772306183,31.610536845615194,False,2.2705,6.3902,1,4,1,25.0,25.562817719680464,25.562817719680464,16.782057532910777,3.217942467089225,历史1/4次成功; 当前距低点3.22%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
25,61.37156022064632,51.55765993277059,688083,中望软件,bottom_area,2025-06-06,68.38,2025-06-06,68.08,0.44065804935369735,3.231492361927149,32.29912490055688,False,-1.5123,0.903,2,7,2,28.57142857142857,24.290723500060842,27.053669222343906,19.559341950646303,0.44065804935369735,历史2/7次成功; 当前距低点0.44%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
