rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.12380994676938,84.90803891467334,688075,安旭生物,bottom_area,2023-06-08,66.37,2023-05-10,64.65,2.660479505027067,7.764887857695276,30.37906525953047,True,-0.0452,0.9989,5,5,5,100.0,27.010388097500325,40.134529147982065,5.339520494972933,2.660479505027067,历史5/5次成功; 当前距低点2.66%; 最新日涨幅-0.05%; 状态bottom_area; 底部已确认
17,78.64859516067702,74.61126132877489,002768,国恩股份,bottom_area,2023-06-08,23.3,2023-06-08,23.01,1.2603215993046464,3.3463711429813103,27.068145800316955,False,-0.2995,0.8344,1,1,1,100.0,13.681691264459511,13.681691264459511,6.739678400695354,1.2603215993046464,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
18,78.3263954518447,74.28448398576512,002378,章源钨业,bottom_area,2023-06-08,5.69,2023-06-07,5.62,1.2455516014234926,2.313167259786475,27.76349614395887,False,-0.1754,0.5341,1,1,1,100.0,11.743772241992884,11.743772241992884,6.754448398576507,1.2455516014234926,历史1/1次成功; 当前距低点1.25%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
19,78.32252007237153,73.2395369889534,300363,博腾股份,bottom_area,2023-06-08,29.44,2023-06-08,29.29,0.5121201775350022,2.355752816660981,29.77703188683769,False,-1.1749,1.1492,1,1,1,100.0,36.97403760071621,36.97403760071621,7.487879822464998,0.5121201775350022,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
20,78.26390116197192,74.24506387368488,000572,海马汽车,confirmed_rebound,2023-06-08,4.02,2023-05-26,3.97,1.2594458438286997,10.579345088161196,32.59762308998301,True,-0.9852,0.5203,1,1,1,100.0,12.723658051689855,12.723658051689855,6.740554156171301,1.2594458438286997,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-0.99%; 状态confirmed_rebound; 底部已确认
21,77.89436684299298,73.36938287701,002481,双塔食品,bottom_area,2023-06-08,4.54,2023-06-01,4.5,0.8888888888888897,6.222222222222228,27.41935483870968,False,0.4425,0.4686,1,1,1,100.0,19.817470664928287,19.817470664928287,7.11111111111111,0.8888888888888897,历史1/1次成功; 当前距低点0.89%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
22,77.36777621498526,75.67845472985435,601669,中国电建,bottom_area,2023-06-08,5.77,2023-06-07,5.61,2.852049910873427,3.208556149732615,29.78723404255319,False,0.5226,1.3277,1,1,1,100.0,16.457680250783696,16.457680250783696,5.1479500891265735,2.852049910873427,历史1/1次成功; 当前距低点2.85%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
23,77.02804887139351,72.9181185529543,600984,建设机械,bottom_area,2023-06-08,4.4,2023-06-07,4.35,1.1494252873563382,2.9885057471264553,30.400000000000006,False,0.6865,0.5951,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,6.850574712643661,1.1494252873563382,历史2/3次成功; 当前距低点1.15%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
24,76.72931143112594,71.28758756616347,300762,上海瀚讯,bottom_area,2023-06-08,11.35,2023-06-08,11.33,0.17652250661959024,3.442188879082088,28.200253485424586,False,-3.2396,1.3731,1,1,1,100.0,32.580961727183514,32.580961727183514,7.82347749338041,0.17652250661959024,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
25,76.69587211208345,75.08283924843423,002084,海鸥住工,bottom_area,2023-06-08,3.91,2023-06-01,3.8,2.8947368421052717,4.473684210526326,27.06333973128599,False,0.7732,0.7259,1,1,1,100.0,13.778705636743219,13.778705636743219,5.105263157894728,2.8947368421052717,历史1/1次成功; 当前距低点2.89%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
26,76.63992300977996,71.45305477699243,688176,亚虹医药,bottom_area,2023-06-08,11.23,2023-06-08,11.19,0.35746201966041935,3.3958891867739123,30.84054388133498,False,-2.0924,1.769,1,1,1,100.0,25.473484848484844,25.473484848484844,7.642537980339581,0.35746201966041935,历史1/1次成功; 当前距低点0.36%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
27,76.35210307454825,76.12892381905266,002690,美亚光电,confirmed_rebound,2023-06-08,24.56,2023-05-15,23.65,3.8477801268498952,8.668076109936578,28.765060240963862,True,-1.6026,0.4987,3,3,3,100.0,21.246572625109707,27.355278093076052,4.152219873150105,3.8477801268498952,历史3/3次成功; 当前距低点3.85%; 最新日涨幅-1.60%; 状态confirmed_rebound; 底部已确认
28,76.31343880312902,75.56390999242251,600256,广汇能源,bottom_area,2023-06-08,7.42,2023-06-01,7.17,3.486750348675035,5.718270571827059,29.49852507374631,False,0.8152,0.6531,1,1,1,100.0,23.62204724409449,23.62204724409449,4.513249651324966,3.486750348675035,历史1/1次成功; 当前距低点3.49%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
29,76.20024276301632,71.33864613735923,002132,恒星科技,bottom_area,2023-06-08,3.51,2023-06-08,3.49,0.5730659025787843,2.005730659025783,32.23300970873787,False,-0.5666,0.6634,2,2,2,100.0,10.834604275477771,11.088295687885012,7.426934097421216,0.5730659025787843,历史2/2次成功; 当前距低点0.57%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
30,75.92531517436633,71.0160521934661,688289,圣湘生物,bottom_area,2023-06-08,17.22,2023-06-08,17.13,0.5253940455341498,2.626970227670749,30.50709939148073,False,-1.5437,0.7004,1,1,1,100.0,25.182530200451346,25.182530200451346,7.47460595446585,0.5253940455341498,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
31,74.9182335685143,76.09557615995244,000792,盐湖股份,bottom_area,2023-06-08,19.39,2023-05-30,18.5,4.810810810810814,7.5675675675675595,29.49695121951219,True,0.3104,0.2789,2,2,2,100.0,16.850671013984325,24.904214559386965,3.189189189189186,4.810810810810814,历史2/2次成功; 当前距低点4.81%; 最新日涨幅0.31%; 状态bottom_area; 底部已确认
32,73.71989500802566,69.63995891146904,600183,生益科技,bottom_area,2023-06-08,14.57,2023-06-08,14.42,1.0402219140083242,1.8723994452149764,27.09807886754298,False,-0.8844,0.4112,2,3,2,66.66666666666666,23.14515165989969,25.158227848101262,6.959778085991676,1.0402219140083242,历史2/3次成功; 当前距低点1.04%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
33,73.22356176562292,67.79959422742863,002793,罗欣药业,confirmed_rebound,2023-06-08,5.05,2023-06-08,5.05,0.0,10.891089108910888,30.44077134986226,False,-9.9822,3.6504,2,2,2,100.0,17.470936706605496,20.419580419580406,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态confirmed_rebound; 底部未确认
34,73.14921680470877,72.18770936252744,300546,雄帝科技,bottom_area,2023-06-08,19.34,2023-06-07,18.72,3.3119658119658175,5.021367521367528,27.441860465116285,False,-0.4119,3.0218,4,5,4,80.0,19.13436243983607,33.791666666666664,4.688034188034183,3.3119658119658175,历史4/5次成功; 当前距低点3.31%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
35,72.62320911722465,67.94074653839608,300357,我武生物,bottom_area,2023-06-08,33.79,2023-06-08,33.61,0.5355548943766728,2.61826837250819,29.568315171835707,False,-1.141,0.7422,1,1,1,100.0,8.773181169757484,8.773181169757484,7.4644451056233265,0.5355548943766728,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
36,71.76074311785256,72.61235886424612,688350,富淼科技,confirmed_rebound,2023-06-08,16.78,2023-05-05,16.04,4.613466334164601,11.471321695760599,32.774518021793796,True,-0.4154,0.8593,2,2,2,100.0,28.392807022265636,38.54748603351957,3.3865336658353993,4.613466334164601,历史2/2次成功; 当前距低点4.61%; 最新日涨幅-0.42%; 状态confirmed_rebound; 底部已确认
37,70.5666087683413,70.21238412769706,603333,尚纬股份,confirmed_rebound,2023-06-08,4.44,2023-06-07,4.28,3.738317757009349,8.411214953271013,29.256198347107432,False,-1.5521,5.6366,2,2,2,100.0,13.955637707948243,17.005545286506468,4.261682242990651,3.738317757009349,历史2/2次成功; 当前距低点3.74%; 最新日涨幅-1.55%; 状态confirmed_rebound; 底部未确认
38,69.99108137113846,70.72912440844397,002405,四维图新,confirmed_rebound,2023-06-08,11.5,2023-05-30,11.0,4.545454545454546,9.818181818181818,28.664072632944226,True,-1.2876,1.0686,2,2,2,100.0,17.434197699356595,23.478260869565215,3.4545454545454546,4.545454545454546,历史2/2次成功; 当前距低点4.55%; 最新日涨幅-1.29%; 状态confirmed_rebound; 底部已确认
39,56.074128144236354,52.17689756740835,688161,威高骨科,bottom_area,2023-06-08,43.11,2023-06-08,43.0,0.25581395348837077,4.116279069767449,28.571428571428577,False,-2.2005,0.9926,1,2,1,50.0,12.258889147106666,12.258889147106666,7.744186046511629,0.25581395348837077,历史1/2次成功; 当前距低点0.26%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
