rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.74519896652757,83.79157119476265,688315,诺禾致源,bottom_area,2022-04-28,18.6,2022-04-27,18.33,1.4729950900163837,9.165302782324078,29.904397705544937,True,-5.8228,1.1697,2,2,2,100.0,54.319731958499396,86.2826357231662,13.527004909983614,1.4729950900163837,历史2/2次成功; 当前距低点1.47%; 最新日涨幅-5.82%; 状态bottom_area; 底部已确认
12,82.01303661041086,73.21893366822701,302132,中航成飞,bottom_area,2022-04-28,9.35,2022-04-28,9.22,1.4099783080260195,13.882863340563983,32.255694342395294,False,-14.6119,3.6869,1,1,1,100.0,18.24561403508772,18.24561403508772,13.59002169197398,1.4099783080260195,历史1/1次成功; 当前距低点1.41%; 最新日涨幅-14.61%; 状态bottom_area; 底部未确认
13,81.94619707615362,74.11013966190245,603230,内蒙新华,bottom_area,2022-04-28,10.2,2022-04-27,9.99,2.102102102102093,6.406406406406412,31.43445435827042,False,-3.4091,3.512,1,1,1,100.0,31.521142229544196,31.521142229544196,12.897897897897906,2.102102102102093,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
14,80.46304117966211,72.14887091780331,002299,圣农发展,bottom_area,2022-04-28,16.08,2022-04-28,15.82,1.6434892541087105,5.941845764854622,27.096774193548384,False,-4.7393,1.0871,1,1,1,100.0,15.354980737479357,15.354980737479357,13.35651074589129,1.6434892541087105,历史1/1次成功; 当前距低点1.64%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
15,80.1642679969674,71.2687211740042,688148,芳源股份,confirmed_rebound,2022-04-28,13.66,2022-04-28,13.5,1.1851851851851862,19.25925925925927,30.015552099533434,False,-17.9087,11.1475,1,1,1,100.0,15.220125786163516,15.220125786163516,13.814814814814813,1.1851851851851862,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-17.91%; 状态confirmed_rebound; 底部未确认
16,80.00642211829258,73.97282927920615,688258,卓易信息,bottom_area,2022-04-28,22.62,2022-04-27,21.9,3.2876712328767237,5.6164383561643865,28.196721311475414,False,-1.3949,0.8225,2,2,2,100.0,18.433976828844497,19.85157699443413,11.712328767123276,3.2876712328767237,历史2/2次成功; 当前距低点3.29%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
17,79.9885593487395,72.54714285714286,002274,华昌化工,bottom_area,2022-04-28,8.16,2022-04-27,7.98,2.2556390977443574,10.651629072681699,30.48780487804878,False,-7.2727,2.9435,1,1,1,100.0,24.999999999999993,24.999999999999993,12.744360902255641,2.2556390977443574,历史1/1次成功; 当前距低点2.26%; 最新日涨幅-7.27%; 状态bottom_area; 底部未确认
18,79.81617539314745,72.51604226633565,600955,维远股份,bottom_area,2022-04-28,26.15,2022-04-28,25.55,2.348336594911929,8.414872798434436,31.354110693175706,False,-7.4664,4.7245,1,1,1,100.0,25.969084423305596,25.969084423305596,12.65166340508807,2.348336594911929,历史1/1次成功; 当前距低点2.35%; 最新日涨幅-7.47%; 状态bottom_area; 底部未确认
19,79.80707151468371,72.62646447421845,300733,西菱动力,bottom_area,2022-04-28,16.82,2022-04-27,16.42,2.4360535931790412,7.429963459196094,27.022222222222215,True,-3.1664,0.6958,1,1,1,100.0,18.444444444444446,18.444444444444446,12.563946406820959,2.4360535931790412,历史1/1次成功; 当前距低点2.44%; 最新日涨幅-3.17%; 状态bottom_area; 底部已确认
20,79.63737429237429,73.0431968031968,002375,亚厦股份,bottom_area,2022-04-28,4.32,2022-04-28,4.2,2.8571428571428594,6.666666666666672,29.530201342281874,False,-2.7027,1.285,1,1,1,100.0,24.825174825174827,24.825174825174827,12.14285714285714,2.8571428571428594,历史1/1次成功; 当前距低点2.86%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
21,79.60968958139419,71.84071971488217,603226,菲林格尔,bottom_area,2022-04-28,5.65,2022-04-28,5.54,1.9855595667870092,11.552346570397106,31.604938271604933,False,-7.5286,1.6167,1,1,1,100.0,17.891373801916934,17.891373801916934,13.01444043321299,1.9855595667870092,历史1/1次成功; 当前距低点1.99%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
22,79.51086936853669,70.03465419901204,002479,富春环保,bottom_area,2022-04-28,4.39,2022-04-28,4.36,0.6880733944953982,4.587155963302736,28.990228013029306,False,-4.3573,0.8402,1,1,1,100.0,32.11538461538461,32.11538461538461,14.311926605504603,0.6880733944953982,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
23,79.1156311980972,69.61999292285915,002631,德尔未来,bottom_area,2022-04-28,4.74,2022-04-28,4.71,0.636942675159241,9.55414012738854,28.636363636363633,False,-9.369,1.284,1,1,1,100.0,29.259259259259256,29.259259259259256,14.363057324840758,0.636942675159241,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-9.37%; 状态bottom_area; 底部未确认
24,79.09623852564806,73.90541155866902,000069,华侨城A,bottom_area,2022-04-28,5.93,2022-04-28,5.71,3.852889667250434,6.129597197898418,28.266331658291456,False,0.5085,2.0837,1,1,1,100.0,19.193548387096765,19.193548387096765,11.147110332749566,3.852889667250434,历史1/1次成功; 当前距低点3.85%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
25,78.40582887608993,72.48081025962823,002103,广博股份,bottom_area,2022-04-28,3.78,2022-04-27,3.66,3.2786885245901543,7.1038251366120155,27.38095238095238,True,-3.3248,2.0924,1,1,1,100.0,27.990430622009573,27.990430622009573,11.721311475409845,3.2786885245901543,历史1/1次成功; 当前距低点3.28%; 最新日涨幅-3.32%; 状态bottom_area; 底部已确认
26,78.40056189167802,72.33890677081347,603213,镇洋发展,bottom_area,2022-04-28,12.99,2022-04-27,12.59,3.1771247021445617,10.881652104845124,30.82417582417582,True,-5.5959,8.1352,1,1,1,100.0,25.982532751091718,25.982532751091718,11.822875297855436,3.1771247021445617,历史1/1次成功; 当前距低点3.18%; 最新日涨幅-5.60%; 状态bottom_area; 底部已确认
27,78.04317127477321,71.53793589528445,600307,酒钢宏兴,bottom_area,2022-04-28,1.82,2022-04-27,1.77,2.8248587570621493,5.649717514124299,31.923076923076927,False,-2.6738,1.4719,1,1,1,100.0,16.33663366336634,16.33663366336634,12.175141242937851,2.8248587570621493,历史1/1次成功; 当前距低点2.82%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
28,77.796259001465,72.85300503653541,300658,延江股份,bottom_area,2022-04-28,7.59,2022-04-27,7.3,3.9726027397260277,12.465753424657548,32.40740740740741,True,-4.0455,1.58,2,2,2,100.0,21.830856360810415,26.72018348623853,11.027397260273972,3.9726027397260277,历史2/2次成功; 当前距低点3.97%; 最新日涨幅-4.05%; 状态bottom_area; 底部已确认
29,77.71323677524724,72.65457697642162,002796,世嘉科技,bottom_area,2022-04-28,6.42,2022-04-27,6.18,3.8834951456310716,8.899676375404542,31.56146179401993,True,-4.1791,2.435,1,1,1,100.0,36.33841886269071,36.33841886269071,11.116504854368928,3.8834951456310716,历史1/1次成功; 当前距低点3.88%; 最新日涨幅-4.18%; 状态bottom_area; 底部已确认
30,77.61937906801771,72.89396027469984,300417,南华仪器,bottom_area,2022-04-28,8.33,2022-04-27,8.0,4.125000000000001,8.250000000000002,29.947460595446586,True,-3.8106,1.84,2,2,2,100.0,23.919141261827036,25.514403292181065,10.874999999999998,4.125000000000001,历史2/2次成功; 当前距低点4.13%; 最新日涨幅-3.81%; 状态bottom_area; 底部已确认
31,77.3546754749061,67.74407250314802,000910,大亚圣象,bottom_area,2022-04-28,7.93,2022-04-28,7.9,0.37974683544302984,5.06329113924051,28.70036101083032,False,-9.2677,2.7256,1,1,1,100.0,16.020942408376957,16.020942408376957,14.62025316455697,0.37974683544302984,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-9.27%; 状态bottom_area; 底部未确认
32,77.01077079443444,68.50273153747948,300521,爱司凯,bottom_area,2022-04-28,10.0,2022-04-27,9.88,1.214574898785417,11.33603238866396,32.467532467532465,True,-7.4074,1.7722,2,3,2,66.66666666666666,20.189761505610566,20.590790616854918,13.785425101214582,1.214574898785417,历史2/3次成功; 当前距低点1.21%; 最新日涨幅-7.41%; 状态bottom_area; 底部已确认
33,76.95893531368287,71.65980890916659,002780,三夫户外,bottom_area,2022-04-28,10.46,2022-04-27,10.09,3.666997026759177,9.018830525272548,28.893587033121914,True,-1.784,3.0672,1,1,1,100.0,18.121301775147938,18.121301775147938,11.333002973240822,3.666997026759177,历史1/1次成功; 当前距低点3.67%; 最新日涨幅-1.78%; 状态bottom_area; 底部已确认
34,76.69617380205256,70.33816824948225,000411,英特集团,bottom_area,2022-04-28,10.46,2022-04-27,10.17,2.851524090462153,6.391347099311704,28.279266572637518,False,-3.0584,1.3408,1,1,1,100.0,20.428189116859937,20.428189116859937,12.148475909537847,2.851524090462153,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
35,76.30451137263182,70.58110746593871,603200,上海洗霸,bottom_area,2022-04-28,17.16,2022-04-27,16.61,3.3112582781457,9.21131848284167,30.122002524190155,True,-4.9834,2.2739,1,1,1,100.0,18.17621688231669,18.17621688231669,11.6887417218543,3.3112582781457,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-4.98%; 状态bottom_area; 底部已确认
36,76.15791278954826,70.25250638145428,001234,泰慕士,bottom_area,2022-04-28,24.78,2022-04-28,24.02,3.1640299750208225,13.363863447127397,27.123786407766993,False,-7.1562,62.8673,1,1,1,100.0,23.79835873388042,23.79835873388042,11.835970024979177,3.1640299750208225,历史1/1次成功; 当前距低点3.16%; 最新日涨幅-7.16%; 状态bottom_area; 底部未确认
37,75.75315775223632,71.32185654521828,300672,国科微,bottom_area,2022-04-28,61.66,2022-04-28,59.14,4.261075414271214,8.555968887385868,27.60435793854817,False,-10.8315,4.369,2,2,2,100.0,26.328540267508803,33.08187961653309,10.738924585728785,4.261075414271214,历史2/2次成功; 当前距低点4.26%; 最新日涨幅-10.83%; 状态bottom_area; 底部未确认
38,75.72337554794915,71.1075613575122,300538,同益股份,bottom_area,2022-04-28,10.36,2022-04-27,9.95,4.120603015075379,7.537688442211056,28.826895565092997,True,-2.2642,1.5358,1,1,1,100.0,20.71256038647343,20.71256038647343,10.87939698492462,4.120603015075379,历史1/1次成功; 当前距低点4.12%; 最新日涨幅-2.26%; 状态bottom_area; 底部已确认
39,75.66200693409343,71.42957282973417,688129,东来技术,bottom_area,2022-04-28,12.32,2022-04-27,11.8,4.406779661016945,8.3050847457627,30.588235294117645,True,-2.2222,0.8252,1,1,1,100.0,25.951776649746204,25.951776649746204,10.593220338983054,4.406779661016945,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.22%; 状态bottom_area; 底部已确认
40,75.4668379662575,66.81759989225102,002173,创新医疗,bottom_area,2022-04-28,5.23,2022-04-28,5.18,0.965250965250979,7.52895752895754,31.299734748010614,False,-6.6071,2.8782,1,1,1,100.0,18.21705426356588,18.21705426356588,14.03474903474902,0.965250965250979,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-6.61%; 状态bottom_area; 底部未确认
41,74.86853448275862,65.10307346326837,300438,鹏辉能源,confirmed_rebound,2022-04-28,30.49,2022-04-28,30.49,0.0,19.711380780583802,30.704545454545457,False,-19.9948,11.0397,1,1,1,100.0,19.640179910044974,19.640179910044974,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
42,74.82053685251005,70.21574489412352,300651,金陵体育,bottom_area,2022-04-28,23.94,2022-04-27,23.0,4.086956521739136,9.913043478260875,27.6274386406545,True,-3.5844,1.5667,1,1,1,100.0,25.720461095100855,25.720461095100855,10.913043478260864,4.086956521739136,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-3.58%; 状态bottom_area; 底部已确认
43,74.14952538853457,70.00517669291338,000923,河钢资源,bottom_area,2022-04-28,13.26,2022-04-27,12.7,4.4094488188976415,7.874015748031496,27.799886299033545,False,-2.7146,2.0048,1,1,1,100.0,27.519999999999996,27.519999999999996,10.59055118110236,4.4094488188976415,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
44,73.58295253665004,70.0132005356545,001213,中铁特货,bottom_area,2022-04-28,4.56,2022-04-27,4.35,4.827586206896551,10.344827586206902,32.13728549141967,True,-1.5119,4.887,1,1,1,100.0,23.49514563106796,23.49514563106796,10.172413793103448,4.827586206896551,历史1/1次成功; 当前距低点4.83%; 最新日涨幅-1.51%; 状态bottom_area; 底部已确认
45,73.27294293844012,69.06979332052065,688095,福昕软件,bottom_area,2022-04-28,82.0,2022-04-28,78.6,4.325699745547081,7.989821882951656,30.931458699472763,False,-4.0711,1.5611,1,1,1,100.0,31.679509356817103,31.679509356817103,10.674300254452918,4.325699745547081,历史1/1次成功; 当前距低点4.33%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
46,73.20660835889956,67.96522255192879,002494,华斯股份,bottom_area,2022-04-28,3.54,2022-04-28,3.42,3.5087719298245648,10.526315789473681,27.695560253699796,False,-5.8511,4.0144,1,1,1,100.0,15.727002967359043,15.727002967359043,11.491228070175435,3.5087719298245648,历史1/1次成功; 当前距低点3.51%; 最新日涨幅-5.85%; 状态bottom_area; 底部未确认
47,72.984328371107,68.5426376339862,002156,通富微电,bottom_area,2022-04-28,12.87,2022-04-27,12.36,4.126213592233007,7.443365695792881,30.639730639730644,False,-2.7211,1.1596,1,1,1,100.0,16.184971098265883,16.184971098265883,10.87378640776699,4.126213592233007,历史1/1次成功; 当前距低点4.13%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
48,72.00221954397531,68.48741051461622,605098,行动教育,bottom_area,2022-04-28,39.0,2022-04-27,37.21,4.810534802472452,10.158559527008872,31.32152085640458,True,-2.7431,1.7226,1,1,1,100.0,15.082956259426847,15.082956259426847,10.189465197527547,4.810534802472452,历史1/1次成功; 当前距低点4.81%; 最新日涨幅-2.74%; 状态bottom_area; 底部已确认
49,71.79519114858284,68.03384842716889,002642,荣联科技,bottom_area,2022-04-28,4.54,2022-04-27,4.34,4.60829493087558,9.447004608294934,27.181208053691275,True,-4.0169,2.8514,1,1,1,100.0,20.380434782608685,20.380434782608685,10.391705069124418,4.60829493087558,历史1/1次成功; 当前距低点4.61%; 最新日涨幅-4.02%; 状态bottom_area; 底部已确认
50,71.69784622766912,67.69753721067471,601886,江河集团,bottom_area,2022-04-28,4.73,2022-04-27,4.53,4.415011037527598,6.401766004415012,32.789317507418396,False,-1.2526,0.7158,1,1,1,100.0,15.181518151815196,15.181518151815196,10.584988962472403,4.415011037527598,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
51,69.92260633333755,64.13738134702298,603353,和顺石油,bottom_area,2022-04-28,15.46,2022-04-27,15.03,2.8609447771124517,10.046573519627412,32.113821138211385,True,-4.509,2.5676,2,3,2,66.66666666666666,16.90144501168123,17.582417582417577,12.139055222887547,2.8609447771124517,历史2/3次成功; 当前距低点2.86%; 最新日涨幅-4.51%; 状态bottom_area; 底部已确认
52,69.69719519017245,66.42485941191478,300342,天银机电,bottom_area,2022-04-28,7.47,2022-04-27,7.12,4.915730337078647,10.814606741573028,29.852216748768473,True,-4.9618,1.6003,1,1,1,100.0,15.498519249753192,15.498519249753192,10.084269662921352,4.915730337078647,历史1/1次成功; 当前距低点4.92%; 最新日涨幅-4.96%; 状态bottom_area; 底部已确认
53,68.18722133637793,63.93521891349045,603113,金能科技,bottom_area,2022-04-28,9.27,2022-04-27,8.91,4.040404040404034,7.744107744107738,32.29483282674772,True,-1.9048,1.3755,2,3,2,66.66666666666666,20.057384187876238,20.395634379263292,10.959595959595966,4.040404040404034,历史2/3次成功; 当前距低点4.04%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
54,67.28048780487808,61.30000000000002,002269,美邦服饰,bottom_area,2022-04-28,1.64,2022-04-27,1.6,2.4999999999999885,10.624999999999996,28.888888888888886,True,-5.2023,1.4039,1,2,1,50.0,173.50993377483442,173.50993377483442,12.50000000000001,2.4999999999999885,历史1/2次成功; 当前距低点2.50%; 最新日涨幅-5.20%; 状态bottom_area; 底部已确认
55,62.570936441759535,56.69104347826086,000605,渤海股份,bottom_area,2022-04-28,5.11,2022-04-27,5.0,2.2000000000000064,5.3999999999999915,27.849927849927848,False,-1.3514,2.3535,1,2,1,50.0,20.521739130434778,20.521739130434778,12.799999999999992,2.2000000000000064,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
56,62.55139253151217,58.97139634214938,300612,宣亚国际,bottom_area,2022-04-28,15.41,2022-04-27,14.77,4.3331076506432,11.509817197020984,30.231459612659435,True,-2.3447,8.2959,2,4,2,50.0,16.402590245246625,17.015706806282722,10.666892349356798,4.3331076506432,历史2/4次成功; 当前距低点4.33%; 最新日涨幅-2.34%; 状态bottom_area; 底部已确认
57,62.501488427685445,56.2867025916459,605305,中际联合,bottom_area,2022-04-28,40.19,2022-04-27,39.45,1.8757921419518246,10.950570342205324,28.777757717999634,True,-6.5349,5.8804,1,2,1,50.0,15.395207931699245,15.395207931699245,13.124207858048177,1.8757921419518246,历史1/2次成功; 当前距低点1.88%; 最新日涨幅-6.53%; 状态bottom_area; 底部已确认
58,62.24939969604864,57.04750000000001,002069,獐子岛,bottom_area,2022-04-28,3.29,2022-04-27,3.2,2.8124999999999956,7.499999999999993,29.824561403508763,True,-3.8012,2.1812,1,2,1,50.0,30.967741935483854,30.967741935483854,12.187500000000004,2.8124999999999956,历史1/2次成功; 当前距低点2.81%; 最新日涨幅-3.80%; 状态bottom_area; 底部已确认
59,61.95045172350123,56.04104355456256,688039,当虹科技,bottom_area,2022-04-28,29.92,2022-04-27,29.3,2.116040955631403,8.156996587030719,29.904306220095688,True,-4.2866,2.3302,1,2,1,50.0,17.019445878506282,17.019445878506282,12.883959044368599,2.116040955631403,历史1/2次成功; 当前距低点2.12%; 最新日涨幅-4.29%; 状态bottom_area; 底部已确认
60,61.478742532415595,55.17176298757088,002186,全聚德,bottom_area,2022-04-28,7.23,2022-04-28,7.11,1.6877637130801704,7.032348804500703,27.076923076923077,False,-4.6174,1.5404,1,2,1,50.0,16.28959276018099,16.28959276018099,13.312236286919829,1.6877637130801704,历史1/2次成功; 当前距低点1.69%; 最新日涨幅-4.62%; 状态bottom_area; 底部未确认
61,61.221637004573154,55.67580487804877,000558,天府文旅,bottom_area,2022-04-28,2.56,2022-04-27,2.5,2.400000000000002,7.200000000000006,27.536231884057976,True,-4.4776,1.7232,1,2,1,50.0,18.53658536585368,18.53658536585368,12.599999999999998,2.400000000000002,历史1/2次成功; 当前距低点2.40%; 最新日涨幅-4.48%; 状态bottom_area; 底部已确认
62,61.146207885565275,55.83705262627281,300534,陇神戎发,bottom_area,2022-04-28,7.83,2022-04-27,7.63,2.6212319790301466,8.125819134993447,30.383211678832122,True,-4.9757,5.4686,1,2,1,50.0,22.115384615384613,22.115384615384613,12.378768020969853,2.6212319790301466,历史1/2次成功; 当前距低点2.62%; 最新日涨幅-4.98%; 状态bottom_area; 底部已确认
63,60.18373205305698,53.77941247586566,002111,威海广泰,bottom_area,2022-04-28,7.65,2022-04-27,7.54,1.4588859416445665,4.907161803713529,29.925650557620813,False,-2.6718,1.0838,1,3,1,33.33333333333333,15.227629513343796,15.227629513343796,13.541114058355433,1.4588859416445665,历史1/3次成功; 当前距低点1.46%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
64,59.53071342697388,54.85342661952415,002357,富临运业,bottom_area,2022-04-28,4.65,2022-04-28,4.51,3.104212860310434,12.638580931263865,30.40123456790124,False,-6.8136,8.7606,1,2,1,50.0,31.941031941031934,31.941031941031934,11.895787139689565,3.104212860310434,历史1/2次成功; 当前距低点3.10%; 最新日涨幅-6.81%; 状态bottom_area; 底部未确认
65,59.40489301253971,54.195843859616666,601567,三星电气,bottom_area,2022-04-28,7.98,2022-04-28,7.78,2.5706940874036013,6.426735218508986,31.51408450704225,False,-2.5641,1.1529,1,3,1,33.33333333333333,31.09512390087929,31.09512390087929,12.429305912596398,2.5706940874036013,历史1/3次成功; 当前距低点2.57%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
66,59.148624522450945,54.57020221672715,603169,兰石重装,bottom_area,2022-04-28,6.18,2022-04-27,5.99,3.171953255425701,8.514190317195322,30.911188004613603,True,-4.6296,1.5832,1,2,1,50.0,22.055137844611526,22.055137844611526,11.828046744574298,3.171953255425701,历史1/2次成功; 当前距低点3.17%; 最新日涨幅-4.63%; 状态bottom_area; 底部已确认
67,58.55798742612948,54.655072947989744,002309,中利集团,bottom_area,2022-04-28,3.83,2022-04-27,3.69,3.794037940379407,8.672086720867204,31.28491620111732,True,-4.25,3.744,1,2,1,50.0,30.136986301369873,30.136986301369873,11.205962059620592,3.794037940379407,历史1/2次成功; 当前距低点3.79%; 最新日涨幅-4.25%; 状态bottom_area; 底部已确认
68,58.080565796048624,53.36989010282775,300546,雄帝科技,bottom_area,2022-04-28,24.03,2022-04-27,23.34,2.9562982005141443,13.06769494430163,31.913652275379235,True,-8.7006,16.985,1,4,1,25.0,33.791666666666664,33.791666666666664,12.043701799485856,2.9562982005141443,历史1/4次成功; 当前距低点2.96%; 最新日涨幅-8.70%; 状态bottom_area; 底部已确认
69,56.713075915219505,53.53177437867347,603069,海汽集团,bottom_area,2022-04-28,9.97,2022-04-27,9.55,4.3979057591623025,12.04188481675391,29.727740986019125,True,-1.5795,2.0665,1,2,1,50.0,21.284943599803825,21.284943599803825,10.602094240837697,4.3979057591623025,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-1.58%; 状态bottom_area; 底部已确认
70,55.67578919561409,52.7850126631872,000695,滨海能源,bottom_area,2022-04-28,7.45,2022-04-27,7.12,4.6348314606741585,7.162921348314604,32.57575757575758,True,-1.5852,0.6072,1,2,1,50.0,20.174346201743475,20.174346201743475,10.365168539325841,4.6348314606741585,历史1/2次成功; 当前距低点4.63%; 最新日涨幅-1.59%; 状态bottom_area; 底部已确认
71,55.31524168719214,50.975714285714304,300420,五洋自控,bottom_area,2022-04-28,2.32,2022-04-27,2.25,3.111111111111104,8.000000000000007,27.184466019417474,True,-4.1322,1.1934,1,3,1,33.33333333333333,21.428571428571434,21.428571428571434,11.888888888888896,3.111111111111104,历史1/3次成功; 当前距低点3.11%; 最新日涨幅-4.13%; 状态bottom_area; 底部已确认
72,54.08226012696917,51.10220610365376,002044,美年健康,bottom_area,2022-04-28,4.69,2022-04-27,4.49,4.454342984409803,7.34966592427617,27.346278317152095,False,-1.8828,0.6917,1,2,1,50.0,18.108108108108105,18.108108108108105,10.545657015590196,4.454342984409803,历史1/2次成功; 当前距低点4.45%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
