rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.69369917798416,88.40019970095298,002459,晶澳科技,bottom_area,2024-07-01,11.25,2024-07-01,11.08,1.5342960288808658,2.5270758122743624,31.941031941031945,False,0.4464,1.1575,4,4,4,100.0,18.701046488179387,26.683937823834192,6.465703971119134,1.5342960288808658,历史4/4次成功; 当前距低点1.53%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
24,82.46908956970445,79.78059287819275,300393,中来股份,bottom_area,2024-07-01,5.84,2024-06-26,5.71,2.2767075306479843,5.078809106830123,29.766297662976637,False,1.2132,1.1105,4,5,4,80.0,24.792935742312604,36.516853932584276,5.723292469352017,2.2767075306479843,历史4/5次成功; 当前距低点2.28%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
25,82.31971512576602,79.2755345972323,002416,爱施德,bottom_area,2024-07-01,9.0,2024-06-28,8.82,2.040816326530609,3.968253968253964,27.941176470588236,False,1.6949,0.7482,2,2,2,100.0,9.185999041516526,9.811320754716984,5.959183673469391,2.040816326530609,历史2/2次成功; 当前距低点2.04%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
26,82.0669813089052,80.62298750288342,002145,钛能化学,bottom_area,2024-07-01,3.35,2024-07-01,3.25,3.0769230769230793,3.384615384615381,31.72268907563025,False,2.1341,0.9148,3,3,3,100.0,12.46436622724744,16.649537512846855,4.923076923076921,3.0769230769230793,历史3/3次成功; 当前距低点3.08%; 最新日涨幅2.13%; 状态bottom_area; 底部未确认
27,81.95184934320343,78.57599191287261,002779,中坚科技,bottom_area,2024-07-01,28.08,2024-07-01,27.58,1.8129079042784628,3.698332124728075,28.25182101977107,False,-0.9174,0.8855,2,2,2,100.0,25.1044190033737,29.818594104308378,6.187092095721537,1.8129079042784628,历史2/2次成功; 当前距低点1.81%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
28,81.49052975628271,80.95220777010368,002326,永太科技,bottom_area,2024-07-01,7.94,2024-06-26,7.66,3.6553524804177577,6.2663185378590125,27.393364928909957,False,1.5345,0.7493,3,3,3,100.0,21.32479260997945,29.837587006960554,4.344647519582242,3.6553524804177577,历史3/3次成功; 当前距低点3.66%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
29,80.60611282639883,80.07853658536584,002687,乔治白,bottom_area,2024-07-01,4.25,2024-06-24,4.1,3.6585365853658622,4.146341463414633,29.914529914529915,False,1.1905,1.5209,1,1,1,100.0,64.00000000000001,64.00000000000001,4.341463414634138,3.6585365853658622,历史1/1次成功; 当前距低点3.66%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
30,80.5249462047256,81.18903607586986,002481,双塔食品,bottom_area,2024-07-01,4.01,2024-06-28,3.84,4.427083333333331,4.427083333333331,27.819548872180455,False,3.6176,1.3835,3,3,3,100.0,32.057989655214385,54.6583850931677,3.5729166666666687,4.427083333333331,历史3/3次成功; 当前距低点4.43%; 最新日涨幅3.62%; 状态bottom_area; 底部未确认
31,80.5062320142068,78.11986160215257,300755,华致酒行,bottom_area,2024-07-01,13.88,2024-07-01,13.55,2.4354243542435428,2.730627306273057,28.26892535733192,False,1.6105,0.4355,1,1,1,100.0,24.47650069799908,24.47650069799908,5.564575645756458,2.4354243542435428,历史1/1次成功; 当前距低点2.44%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
32,80.46810286704638,77.92801212755833,605089,味知香,bottom_area,2024-07-01,21.5,2024-07-01,21.01,2.332222751070911,2.5226082817705735,28.170940170940167,False,0.7498,0.2314,1,1,1,100.0,22.180000000000007,22.180000000000007,5.667777248929089,2.332222751070911,历史1/1次成功; 当前距低点2.33%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
33,79.72247239542513,80.8991878551362,603233,大参林,bottom_area,2024-07-01,14.74,2024-07-01,14.07,4.761904761904762,5.259417199715709,30.859950859950864,False,3.0769,1.1464,5,5,5,100.0,17.93726189397345,27.64192139737992,3.2380952380952386,4.761904761904762,历史5/5次成功; 当前距低点4.76%; 最新日涨幅3.08%; 状态bottom_area; 底部未确认
34,79.6986739640226,78.63221250692624,300653,正海生物,bottom_area,2024-07-01,20.35,2024-07-01,19.7,3.2994923857868135,3.807106598984772,29.54220314735337,False,0.0,0.6279,2,2,2,100.0,21.156210465162204,29.647513278609367,4.700507614213187,3.2994923857868135,历史2/2次成功; 当前距低点3.30%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
35,79.57823585242043,79.79586092767777,002129,TCL中环,bottom_area,2024-07-01,8.8,2024-06-25,8.45,4.142011834319543,5.68047337278107,29.110738255033564,False,1.7341,1.057,3,3,3,100.0,21.073375859818903,31.12759643916912,3.8579881656804567,4.142011834319543,历史3/3次成功; 当前距低点4.14%; 最新日涨幅1.73%; 状态bottom_area; 底部未确认
36,79.41357289950345,79.24913665054557,600186,莲花控股,bottom_area,2024-07-01,3.47,2024-06-24,3.34,3.892215568862286,6.287425149700598,27.074235807860266,False,1.1662,1.3905,2,2,2,100.0,31.7386459545783,53.49544072948328,4.1077844311377145,3.892215568862286,历史2/2次成功; 当前距低点3.89%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
37,79.26062722352025,79.27640362225101,002015,协鑫能科,bottom_area,2024-07-01,8.04,2024-06-25,7.73,4.0103492884864,4.786545924967648,27.349624060150372,False,1.005,0.4965,1,1,1,100.0,65.95380667236954,65.95380667236954,3.9896507115136,4.0103492884864,历史1/1次成功; 当前距低点4.01%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
38,79.19401941719293,77.94243030132357,002163,海南发展,bottom_area,2024-07-01,5.53,2024-07-01,5.36,3.1716417910447747,3.917910447761193,29.100529100529094,False,0.9124,0.6831,1,1,1,100.0,32.54716981132074,32.54716981132074,4.828358208955225,3.1716417910447747,历史1/1次成功; 当前距低点3.17%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
39,79.10407442481147,77.2663873737599,600223,福瑞达,bottom_area,2024-07-01,7.03,2024-07-01,6.84,2.7777777777777835,3.654970760233918,27.15654952076678,False,-0.5658,0.9229,2,2,2,100.0,29.890971543512023,47.49216300940439,5.222222222222217,2.7777777777777835,历史2/2次成功; 当前距低点2.78%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
40,79.06066832445495,76.68614995839624,002557,洽洽食品,bottom_area,2024-07-01,28.42,2024-07-01,27.75,2.414414414414421,2.7387387387387445,27.82834850455137,False,0.8159,0.7436,1,1,1,100.0,16.510832383124292,16.510832383124292,5.585585585585579,2.414414414414421,历史1/1次成功; 当前距低点2.41%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
41,78.96900046513001,79.41345436610906,000723,美锦能源,bottom_area,2024-07-01,4.86,2024-06-24,4.66,4.291845493562235,6.223175965665237,27.187500000000004,False,2.1008,0.5379,3,3,3,100.0,20.85409726575785,30.434782608695667,3.708154506437765,4.291845493562235,历史3/3次成功; 当前距低点4.29%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
42,78.9472307313226,79.25587670458107,000705,浙江震元,bottom_area,2024-07-01,7.19,2024-06-24,6.9,4.202898550724639,4.347826086956519,29.01234567901235,False,1.6973,1.6664,3,3,3,100.0,18.916588173296947,34.04605263157895,3.7971014492753614,4.202898550724639,历史3/3次成功; 当前距低点4.20%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
43,78.80553955305649,77.52722800728748,000597,东北制药,bottom_area,2024-07-01,3.93,2024-06-24,3.81,3.1496062992126013,4.461942257217846,27.290076335877867,False,1.5504,0.62,2,2,2,100.0,13.378120266087073,16.59751037344398,4.850393700787399,3.1496062992126013,历史2/2次成功; 当前距低点3.15%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
44,78.74601182337034,78.5171678166685,300601,康泰生物,bottom_area,2024-07-01,15.92,2024-07-01,15.33,3.848662752772341,4.305283757338553,29.257037378864798,False,1.9859,0.8699,3,3,3,100.0,10.602789747255038,11.580726965342352,4.1513372472276595,3.848662752772341,历史3/3次成功; 当前距低点3.85%; 最新日涨幅1.99%; 状态bottom_area; 底部未确认
45,78.72046316300077,77.53650327890792,002345,潮宏基,bottom_area,2024-07-01,4.82,2024-07-01,4.67,3.211991434689515,3.426124197002144,28.919330289193308,False,2.1186,1.1337,1,1,1,100.0,30.859375,30.859375,4.788008565310485,3.211991434689515,历史1/1次成功; 当前距低点3.21%; 最新日涨幅2.12%; 状态bottom_area; 底部未确认
46,78.3199153778024,76.35053432278558,300450,先导智能,bottom_area,2024-07-01,16.5,2024-07-01,16.07,2.6757934038581186,2.8002489110143083,30.00871080139373,False,1.2891,1.0321,1,1,1,100.0,17.91044776119403,17.91044776119403,5.324206596141881,2.6757934038581186,历史1/1次成功; 当前距低点2.68%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
47,78.00224916808284,75.44919040149442,300741,华宝股份,bottom_area,2024-07-01,15.32,2024-07-01,14.98,2.2696929238985306,3.1375166889185504,27.562862669245646,False,0.5249,0.2486,1,1,1,100.0,8.0865068171133,8.0865068171133,5.730307076101469,2.2696929238985306,历史1/1次成功; 当前距低点2.27%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
48,77.7321970257905,76.65609455674863,000516,国际医学,bottom_area,2024-07-01,4.73,2024-06-25,4.58,3.2751091703056847,4.5851528384279465,28.100470957613815,False,1.0684,0.5314,1,1,1,100.0,26.89969604863221,26.89969604863221,4.724890829694315,3.2751091703056847,历史1/1次成功; 当前距低点3.28%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
49,77.6025389931174,75.53721760049623,603197,保隆科技,bottom_area,2024-07-01,31.6,2024-07-01,30.8,2.5974025974025996,3.1493506493506453,28.087788932990886,False,0.3175,1.177,3,4,3,75.0,16.74352431491484,20.16154085119603,5.402597402597401,2.5974025974025996,历史3/4次成功; 当前距低点2.60%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
50,77.3960880777889,73.96226985762941,688017,绿的谐波,bottom_area,2024-07-01,80.54,2024-07-01,79.24,1.6405855628470614,4.732458354366482,29.770451121155723,False,-1.9001,1.4587,3,4,3,75.0,19.02045667161674,22.08643815201191,6.359414437152938,1.6405855628470614,历史3/4次成功; 当前距低点1.64%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
51,77.36539866958998,76.85515696360753,000862,银星能源,bottom_area,2024-07-01,4.82,2024-06-26,4.65,3.6559139784946217,4.731182795698919,27.34375,False,1.0482,1.25,1,1,1,100.0,32.63785394932937,32.63785394932937,4.344086021505379,3.6559139784946217,历史1/1次成功; 当前距低点3.66%; 最新日涨幅1.05%; 状态bottom_area; 底部未确认
52,77.14631391979121,77.90858496694983,000401,金隅冀东,bottom_area,2024-07-01,4.17,2024-06-24,3.99,4.511278195488715,5.513784461152875,27.848101265822784,False,2.7094,0.5533,3,3,3,100.0,15.453221788516682,20.053120849933585,3.4887218045112856,4.511278195488715,历史3/3次成功; 当前距低点4.51%; 最新日涨幅2.71%; 状态bottom_area; 底部未确认
53,76.8531381948725,76.59855668406763,002568,百润股份,bottom_area,2024-07-01,17.09,2024-06-28,16.46,3.8274605103280614,5.589307411907644,31.416666666666664,False,1.5449,1.4537,2,2,2,100.0,16.69444434201939,21.848739495798313,4.172539489671938,3.8274605103280614,历史2/2次成功; 当前距低点3.83%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
54,76.72274893427281,77.42891007280984,002555,三七互娱,bottom_area,2024-07-01,13.07,2024-06-25,12.51,4.476418864908078,6.7146282973621085,28.391528334287347,False,0.1533,1.6475,3,3,3,100.0,12.447016584947619,16.78160919540231,3.5235811350919217,4.476418864908078,历史3/3次成功; 当前距低点4.48%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
55,76.64721395265067,76.38816305916305,603217,元利科技,bottom_area,2024-07-01,14.39,2024-06-24,13.86,3.823953823953832,4.617604617604622,32.5875486381323,False,2.0567,0.5478,2,2,2,100.0,15.520310633213857,19.81481481481482,4.176046176046168,3.823953823953832,历史2/2次成功; 当前距低点3.82%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
56,76.63323153296555,75.89070378371481,600345,长江通信,bottom_area,2024-07-01,18.07,2024-07-01,17.46,3.4936998854524592,3.8946162657502845,28.995526636844243,False,0.8934,5.9279,1,1,1,100.0,25.46419098143237,25.46419098143237,4.506300114547541,3.4936998854524592,历史1/1次成功; 当前距低点3.49%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
57,76.40773207678411,75.36002566241098,600295,鄂尔多斯,bottom_area,2024-07-01,10.07,2024-06-27,9.75,3.2820512820512846,3.4871794871794854,27.61692650334076,False,1.5121,0.3055,1,1,1,100.0,20.016680567139286,20.016680567139286,4.717948717948715,3.2820512820512846,历史1/1次成功; 当前距低点3.28%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
58,76.05471381577598,75.66729725383634,002172,澳洋健康,bottom_area,2024-07-01,2.5,2024-06-24,2.41,3.73443983402489,5.39419087136929,27.627627627627625,False,1.626,0.8767,4,5,4,80.0,20.54741976028543,29.824561403508774,4.26556016597511,3.73443983402489,历史4/5次成功; 当前距低点3.73%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
59,75.77484315223951,74.54744210249982,688161,威高骨科,bottom_area,2024-07-01,19.97,2024-07-01,19.36,3.150826446280989,4.028925619834717,29.446064139941697,False,0.7568,0.2311,3,4,3,75.0,18.20605591408855,33.591836734693864,4.8491735537190115,3.150826446280989,历史3/4次成功; 当前距低点3.15%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
60,75.60804258440993,75.3116484607334,603190,亚通精工,bottom_area,2024-07-01,22.97,2024-06-24,22.13,3.7957523723452327,5.693628558517856,27.108036890645586,False,0.0436,2.8253,2,2,2,100.0,9.386902525164045,9.45010183299389,4.204247627654768,3.7957523723452327,历史2/2次成功; 当前距低点3.80%; 最新日涨幅0.04%; 状态bottom_area; 底部未确认
61,74.72787334575193,71.94469764507136,300740,水羊股份,bottom_area,2024-07-01,14.6,2024-07-01,14.31,2.02655485674353,3.5639412997903546,30.364963503649633,False,-0.545,1.0135,1,1,1,100.0,8.73786407766991,8.73786407766991,5.97344514325647,2.02655485674353,历史1/1次成功; 当前距低点2.03%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
62,74.1046786636751,75.52850311850311,001218,丽臣实业,bottom_area,2024-07-01,15.15,2024-06-24,14.43,4.989604989604994,5.959805959805956,27.121212121212125,False,1.2024,1.1559,2,2,2,100.0,25.18711018711019,29.999999999999993,3.010395010395006,4.989604989604994,历史2/2次成功; 当前距低点4.99%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
63,72.43043368860317,70.65255840084377,000568,泸州老窖,bottom_area,2024-07-01,143.0,2024-07-01,139.23,2.7077497665733032,3.3972563384328227,29.48594580906559,False,-0.3415,0.8204,1,1,1,100.0,10.141010046402663,10.141010046402663,5.292250233426697,2.7077497665733032,历史1/1次成功; 当前距低点2.71%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
64,72.30681757155311,72.24148098032734,688186,广大特材,bottom_area,2024-07-01,9.73,2024-06-25,9.36,3.952991452991464,5.662393162393175,27.944572748267905,False,0.0,1.0375,1,1,1,100.0,11.474739210472489,11.474739210472489,4.047008547008536,3.952991452991464,历史1/1次成功; 当前距低点3.95%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
65,71.79249995394676,72.40874458874458,002572,索菲亚,bottom_area,2024-07-01,15.98,2024-06-28,15.3,4.444444444444443,5.163398692810452,28.96935933147632,False,4.2401,1.7986,1,1,1,100.0,18.398268398268392,18.398268398268392,3.5555555555555576,4.444444444444443,历史1/1次成功; 当前距低点4.44%; 最新日涨幅4.24%; 状态bottom_area; 底部未确认
66,70.21342445329009,71.49735584343631,000034,神州数码,bottom_area,2024-07-01,22.72,2024-06-25,21.65,4.942263279445729,7.990762124711319,30.985017532674537,True,-0.7427,3.8217,2,2,2,100.0,16.213527529960025,16.910866910866908,3.0577367205542707,4.942263279445729,历史2/2次成功; 当前距低点4.94%; 最新日涨幅-0.74%; 状态bottom_area; 底部已确认
67,69.67439207589732,70.98240465435758,688206,概伦电子,confirmed_rebound,2024-07-01,14.37,2024-07-01,13.69,4.967129291453614,8.61943024105186,27.18085106382979,False,-3.2323,4.658,3,3,3,100.0,26.70677117673022,39.570720968629594,3.032870708546386,4.967129291453614,历史3/3次成功; 当前距低点4.97%; 最新日涨幅-3.23%; 状态confirmed_rebound; 底部未确认
68,69.6129666359447,70.74488479262672,002035,华帝股份,bottom_area,2024-07-01,6.5,2024-06-28,6.2,4.838709677419352,5.645161290322575,29.705215419501137,False,4.3339,2.9878,1,1,1,100.0,14.285714285714274,14.285714285714274,3.1612903225806477,4.838709677419352,历史1/1次成功; 当前距低点4.84%; 最新日涨幅4.33%; 状态bottom_area; 底部未确认
69,67.95671355392811,67.90032574016467,002218,拓日新能,bottom_area,2024-07-01,2.89,2024-06-25,2.78,3.956834532374112,6.474820143884898,32.850241545893724,False,1.4035,1.057,2,3,2,66.66666666666666,27.07119251242463,39.04109589041095,4.043165467625888,3.956834532374112,历史2/3次成功; 当前距低点3.96%; 最新日涨幅1.40%; 状态bottom_area; 底部未确认
70,65.72613416437969,65.99442651347458,300558,贝达药业,bottom_area,2024-07-01,33.65,2024-07-01,32.29,4.2118302880148635,4.738309074016727,27.795169946332738,False,3.3794,1.2332,2,3,2,66.66666666666666,19.95017690043977,25.688589094997194,3.7881697119851365,4.2118302880148635,历史2/3次成功; 当前距低点4.21%; 最新日涨幅3.38%; 状态bottom_area; 底部未确认
71,63.05047910264876,61.48866696181856,688262,国芯科技,confirmed_rebound,2024-07-01,16.0,2024-07-01,15.58,2.69576379974326,10.077021822849797,28.955768353853166,False,-12.1362,5.5108,2,3,2,66.66666666666666,20.044848164336123,27.063197026022312,5.3042362002567405,2.69576379974326,历史2/3次成功; 当前距低点2.70%; 最新日涨幅-12.14%; 状态confirmed_rebound; 底部未确认
72,59.83703914157587,59.71648675303334,300689,澄天伟业,bottom_area,2024-07-01,13.87,2024-07-01,13.35,3.895131086142319,7.415730337078654,30.031446540880495,False,-3.007,7.2068,2,3,2,66.66666666666666,15.003865391242782,18.720602069614284,4.104868913857681,3.895131086142319,历史2/3次成功; 当前距低点3.90%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
73,56.41895152657737,56.36187620889748,000779,甘咨询,bottom_area,2024-07-01,7.11,2024-06-26,6.84,3.947368421052638,4.678362573099419,29.26577042399173,False,1.4265,0.9123,1,2,1,50.0,17.69825918762089,17.69825918762089,4.052631578947362,3.947368421052638,历史1/2次成功; 当前距低点3.95%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
