rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.80907569915173,84.99351585014412,300735,光弘科技,bottom_area,2024-01-26,17.75,2024-01-24,17.35,2.305475504322758,7.3775216138328386,28.008298755186722,True,-3.794,3.5542,3,3,3,100.0,50.43111523258737,93.48973607038124,5.694524495677242,2.305475504322758,历史3/3次成功; 当前距低点2.31%; 最新日涨幅-3.79%; 状态bottom_area; 底部已确认
12,78.7162006088186,76.2216731247363,688220,翱捷科技,bottom_area,2024-01-26,52.8,2024-01-23,51.6,2.325581395348829,7.84883720930232,27.067137809187276,True,-3.5088,0.74,2,2,2,100.0,19.752681215761463,25.180102915951984,5.674418604651171,2.325581395348829,历史2/2次成功; 当前距低点2.33%; 最新日涨幅-3.51%; 状态bottom_area; 底部已确认
13,78.64473680848313,78.57008589551825,688107,安路科技,confirmed_rebound,2024-01-26,29.47,2024-01-24,28.35,3.950617283950608,8.818342151675484,31.521739130434778,True,-3.6928,0.5714,4,4,4,100.0,29.180071521105532,67.95615731785945,4.049382716049392,3.950617283950608,历史4/4次成功; 当前距低点3.95%; 最新日涨幅-3.69%; 状态confirmed_rebound; 底部已确认
14,78.23728819891065,74.80710858571216,002050,三花智控,bottom_area,2024-01-26,21.32,2024-01-26,20.97,1.669051025274208,3.9103481163567015,28.794567062818338,False,-4.0936,1.5278,2,2,2,100.0,13.293252276007243,13.890426120641935,6.330948974725792,1.669051025274208,历史2/2次成功; 当前距低点1.67%; 最新日涨幅-4.09%; 状态bottom_area; 底部未确认
15,77.94258926392925,77.86105935884146,002036,联创电子,bottom_area,2024-01-26,7.64,2024-01-24,7.35,3.9455782312925174,7.482993197278922,28.432327166504383,True,-3.2911,2.508,4,4,4,100.0,15.091278097787045,22.210743801652896,4.054421768707483,3.9455782312925174,历史4/4次成功; 当前距低点3.95%; 最新日涨幅-3.29%; 状态bottom_area; 底部已确认
16,77.40954772299855,73.47747286660437,688200,华峰测控,bottom_area,2024-01-26,85.6,2024-01-24,84.51,1.2897881907466444,6.377943438646315,31.780755569906354,False,-4.4109,0.742,1,1,1,100.0,18.16231151347698,18.16231151347698,6.710211809253355,1.2897881907466444,历史1/1次成功; 当前距低点1.29%; 最新日涨幅-4.41%; 状态bottom_area; 底部未确认
17,77.40077353452926,74.7295882523187,300682,朗新科技,bottom_area,2024-01-26,12.22,2024-01-24,11.96,2.173913043478259,6.187290969899652,27.734138972809664,False,-3.2462,1.0859,2,2,2,100.0,19.0651074809093,21.503593145384194,5.826086956521741,2.173913043478259,历史2/2次成功; 当前距低点2.17%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
18,77.33546068991537,75.35505510935545,300421,力星股份,bottom_area,2024-01-26,9.68,2024-01-23,9.43,2.651113467656416,6.7868504772004306,28.015267175572518,False,-3.1031,4.1024,2,2,2,100.0,28.27738610544126,43.59974009096816,5.348886532343585,2.651113467656416,历史2/2次成功; 当前距低点2.65%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
19,77.20001326893292,77.84925804646326,002600,领益智造,confirmed_rebound,2024-01-26,5.18,2024-01-22,4.96,4.435483870967737,9.677419354838717,27.272727272727277,True,-2.6316,0.8384,4,4,4,100.0,21.03312511972955,38.381201044386415,3.5645161290322633,4.435483870967737,历史4/4次成功; 当前距低点4.44%; 最新日涨幅-2.63%; 状态confirmed_rebound; 底部已确认
20,76.94411770365473,75.02288248052847,002735,王子新材,bottom_area,2024-01-26,11.09,2024-01-23,10.8,2.685185185185177,7.870370370370367,28.618638466622603,True,-3.313,4.4002,2,2,2,100.0,17.71561668145519,21.043478260869563,5.314814814814823,2.685185185185177,历史2/2次成功; 当前距低点2.69%; 最新日涨幅-3.31%; 状态bottom_area; 底部已确认
21,76.46319822486578,76.2091207709157,688095,福昕软件,bottom_area,2024-01-26,53.99,2024-01-24,52.0,3.8269230769230806,7.307692307692302,27.33370598099497,False,-1.8364,1.811,3,3,3,100.0,20.400566593012503,31.679509356817103,4.17307692307692,3.8269230769230806,历史3/3次成功; 当前距低点3.83%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
22,76.3700572665878,75.04625030632972,603160,汇顶科技,bottom_area,2024-01-26,57.37,2024-01-24,55.65,3.090745732255164,6.77448337825697,30.4375,False,-3.2383,0.7674,3,3,3,100.0,15.339519225115597,20.747474747474755,4.909254267744837,3.090745732255164,历史3/3次成功; 当前距低点3.09%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
23,76.31631542169147,72.84578228418532,603040,新坐标,bottom_area,2024-01-26,20.57,2024-01-24,20.25,1.5802469135802484,6.123456790123449,32.27424749163879,False,-2.0942,2.0439,1,1,1,100.0,8.111533586818755,8.111533586818755,6.419753086419752,1.5802469135802484,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
24,76.26676115792235,70.64308069055345,688234,天岳先进,bottom_area,2024-01-26,52.92,2024-01-26,52.91,0.01890001890002857,6.747306747306749,31.016949152542377,False,-6.5018,1.3817,2,2,2,100.0,10.517057707771569,10.647803425167522,7.981099981099972,0.01890001890002857,历史2/2次成功; 当前距低点0.02%; 最新日涨幅-6.50%; 状态bottom_area; 底部未确认
25,75.93381436686458,75.90591632717313,688039,当虹科技,confirmed_rebound,2024-01-26,26.12,2024-01-24,25.12,3.9808917197452227,8.200636942675153,30.951072017592086,True,-3.1875,2.0849,4,4,4,100.0,15.227685205334584,17.31207289293849,4.019108280254778,3.9808917197452227,历史4/4次成功; 当前距低点3.98%; 最新日涨幅-3.19%; 状态confirmed_rebound; 底部已确认
26,75.82184571557208,77.1415377090272,688320,禾川科技,confirmed_rebound,2024-01-26,30.63,2024-01-24,29.2,4.897260273972602,8.184931506849317,29.074568860820992,True,-2.8544,2.0167,4,4,4,100.0,22.888662009057757,38.29133374308544,3.102739726027398,4.897260273972602,历史4/4次成功; 当前距低点4.90%; 最新日涨幅-2.85%; 状态confirmed_rebound; 底部已确认
27,75.28923132601753,76.65806727797802,300474,景嘉微,bottom_area,2024-01-26,56.54,2024-01-23,53.88,4.936896807720855,7.980697847067551,27.842507030936115,True,-2.5676,1.4717,3,3,3,100.0,27.22683870742773,59.857142857142854,3.063103192279146,4.936896807720855,历史3/3次成功; 当前距低点4.94%; 最新日涨幅-2.57%; 状态bottom_area; 底部已确认
28,75.22945112544076,75.26001356749862,688246,嘉和美康,confirmed_rebound,2024-01-26,25.61,2024-01-23,24.62,4.021121039805029,8.85458976441917,29.677235075692654,True,-2.8452,1.075,2,2,2,100.0,35.36650289383915,58.0508474576271,3.978878960194971,4.021121039805029,历史2/2次成功; 当前距低点4.02%; 最新日涨幅-2.85%; 状态confirmed_rebound; 底部已确认
29,75.21640153935861,72.49417142857143,300496,中科创达,bottom_area,2024-01-26,56.35,2024-01-24,55.2,2.083333333333331,7.228260869565208,32.31146535867565,True,-4.1993,2.6546,1,1,1,100.0,13.409523809523808,13.409523809523808,5.91666666666667,2.083333333333331,历史1/1次成功; 当前距低点2.08%; 最新日涨幅-4.20%; 状态bottom_area; 底部已确认
30,75.19860721754839,73.05570160145018,002304,洋河股份,bottom_area,2024-01-26,94.83,2024-01-24,92.52,2.4967574578469547,4.755728491137058,27.53759398496241,False,-1.4241,0.5611,1,1,1,100.0,20.474777448071226,20.474777448071226,5.503242542153046,2.4967574578469547,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
31,75.09772593124099,72.11573876588923,688233,神工股份,confirmed_rebound,2024-01-26,26.37,2024-01-24,25.88,1.8933539412673956,8.153013910355485,27.486690949845894,True,-3.6536,0.7396,1,1,1,100.0,19.261213720316633,19.261213720316633,6.106646058732604,1.8933539412673956,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-3.65%; 状态confirmed_rebound; 底部已确认
32,74.14496487164264,73.99247452601523,002708,光洋股份,confirmed_rebound,2024-01-26,8.54,2024-01-23,8.22,3.892944038929422,10.948905109489033,31.38564273789649,True,-2.7335,11.325,2,2,2,100.0,26.980574918141464,35.522388059701484,4.107055961070579,3.892944038929422,历史2/2次成功; 当前距低点3.89%; 最新日涨幅-2.73%; 状态confirmed_rebound; 底部已确认
33,73.85079650712272,69.41673527702442,600156,华升股份,confirmed_rebound,2024-01-26,5.16,2024-01-26,5.12,0.7812500000000007,8.203124999999998,29.08587257617728,False,-7.027,18.8018,2,2,2,100.0,23.483791811959197,35.05747126436782,7.218749999999999,0.7812500000000007,历史2/2次成功; 当前距低点0.78%; 最新日涨幅-7.03%; 状态confirmed_rebound; 底部未确认
34,73.82042365803997,74.2469486823856,002577,雷柏科技,confirmed_rebound,2024-01-26,15.04,2024-01-24,14.42,4.299583911234391,8.044382801664355,29.65853658536585,True,-2.8424,1.977,1,1,1,100.0,50.0,50.0,3.700416088765609,4.299583911234391,历史1/1次成功; 当前距低点4.30%; 最新日涨幅-2.84%; 状态confirmed_rebound; 底部已确认
35,73.26019644148643,72.43239761163909,002399,海普瑞,bottom_area,2024-01-26,9.1,2024-01-24,8.8,3.409090909090897,6.7045454545454515,32.15111796453354,False,-2.7778,0.4999,1,1,1,100.0,28.307123034227555,28.307123034227555,4.590909090909103,3.409090909090897,历史1/1次成功; 当前距低点3.41%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
36,73.16044453328799,74.13205898588726,002009,天奇股份,bottom_area,2024-01-26,11.17,2024-01-24,10.67,4.686035613870666,7.216494845360821,31.864623243933586,True,-2.2747,1.5318,2,2,2,100.0,27.237742932862197,44.78798586572438,3.3139643861293346,4.686035613870666,历史2/2次成功; 当前距低点4.69%; 最新日涨幅-2.27%; 状态bottom_area; 底部已确认
37,72.14873830674115,71.93696044344506,603087,甘李药业,confirmed_rebound,2024-01-26,40.49,2024-01-24,38.99,3.847140292382662,8.104642215952799,27.79629629629629,True,-2.9482,1.8849,2,2,2,100.0,15.367958656330744,17.002583979328158,4.152859707617338,3.847140292382662,历史2/2次成功; 当前距低点3.85%; 最新日涨幅-2.95%; 状态confirmed_rebound; 底部已确认
38,71.51708982833316,71.08740595235449,300593,新雷能,bottom_area,2024-01-26,11.25,2024-01-24,10.85,3.6866359447004644,7.834101382488476,31.11111111111111,True,-3.2674,1.6555,1,1,1,100.0,25.499655410062033,25.499655410062033,4.313364055299536,3.6866359447004644,历史1/1次成功; 当前距低点3.69%; 最新日涨幅-3.27%; 状态bottom_area; 底部已确认
39,71.42970146325122,69.56860221674876,605180,华生科技,bottom_area,2024-01-26,12.5,2024-01-25,12.18,2.627257799671595,6.89655172413793,28.437132784958873,False,-3.3256,15.921,1,1,1,100.0,13.541666666666663,13.541666666666663,5.372742200328405,2.627257799671595,历史1/1次成功; 当前距低点2.63%; 最新日涨幅-3.33%; 状态bottom_area; 底部未确认
40,71.38611234881498,70.3687330754352,688160,步科股份,confirmed_rebound,2024-01-26,43.16,2024-01-24,41.8,3.2535885167464107,8.755980861244028,28.91156462585034,True,-4.344,1.325,1,1,1,100.0,26.542553191489354,26.542553191489354,4.746411483253589,3.2535885167464107,历史1/1次成功; 当前距低点3.25%; 最新日涨幅-4.34%; 状态confirmed_rebound; 底部已确认
41,71.05036571118619,71.7430572988997,688176,亚虹医药,confirmed_rebound,2024-01-26,8.12,2024-01-24,7.77,4.5045045045045,8.751608751608748,28.84615384615385,True,-2.4038,2.0705,2,2,2,100.0,22.38348155467721,25.473484848484844,3.4954954954955,4.5045045045045,历史2/2次成功; 当前距低点4.50%; 最新日涨幅-2.40%; 状态confirmed_rebound; 底部已确认
42,70.80241362742733,66.37912855590862,688180,君实生物,bottom_area,2024-01-26,31.13,2024-01-24,30.93,0.6466214031684425,5.075978014872294,32.93581960104076,False,-3.9494,0.5832,1,1,1,100.0,11.95389975877781,11.95389975877781,7.353378596831557,0.6466214031684425,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
43,70.56935016484891,70.76901701604322,688321,微芯生物,bottom_area,2024-01-26,17.58,2024-01-24,16.88,4.146919431279617,7.760663507109018,29.987557030277895,True,-3.0336,0.6006,2,2,2,100.0,12.763404942799756,15.754082612872244,3.853080568720383,4.146919431279617,历史2/2次成功; 当前距低点4.15%; 最新日涨幅-3.03%; 状态bottom_area; 底部已确认
44,70.56543357510085,71.46435629580279,603075,热威股份,bottom_area,2024-01-26,20.67,2024-01-24,19.75,4.658227848101274,7.240506329113923,29.590017825311943,True,-1.5245,6.0761,1,1,1,100.0,29.221052631578953,29.221052631578953,3.3417721518987267,4.658227848101274,历史1/1次成功; 当前距低点4.66%; 最新日涨幅-1.52%; 状态bottom_area; 底部已确认
45,70.39138925252209,69.51502894651011,300416,苏试试验,bottom_area,2024-01-26,13.58,2024-01-23,13.14,3.3485540334855366,7.914764079147633,28.664495114006517,True,-3.2764,1.6377,1,1,1,100.0,12.901785714285719,12.901785714285719,4.651445966514464,3.3485540334855366,历史1/1次成功; 当前距低点3.35%; 最新日涨幅-3.28%; 状态bottom_area; 底部已确认
46,70.00161696198668,71.17051010813351,688319,欧林生物,confirmed_rebound,2024-01-26,12.08,2024-01-24,11.52,4.861111111111115,10.937499999999998,28.447204968944106,True,-4.6567,1.1838,2,2,2,100.0,33.89163140573577,58.333333333333336,3.138888888888885,4.861111111111115,历史2/2次成功; 当前距低点4.86%; 最新日涨幅-4.66%; 状态confirmed_rebound; 底部已确认
47,69.69707584515449,69.13737166723246,001216,华瓷股份,confirmed_rebound,2024-01-26,15.91,2024-01-26,15.36,3.5807291666666714,8.789062500000009,32.51318101933217,False,-6.7955,61.2432,2,2,2,100.0,16.459323479744434,18.77230549607424,4.419270833333329,3.5807291666666714,历史2/2次成功; 当前距低点3.58%; 最新日涨幅-6.80%; 状态confirmed_rebound; 底部未确认
48,68.3608710517699,68.68031437444169,301548,崇德科技,bottom_area,2024-01-26,48.16,2024-01-23,46.2,4.242424242424229,7.510822510822508,30.474040632054173,True,-2.3718,4.6764,1,1,1,100.0,9.156137888004999,9.156137888004999,3.7575757575757716,4.242424242424229,历史1/1次成功; 当前距低点4.24%; 最新日涨幅-2.37%; 状态bottom_area; 底部已确认
49,68.31136484117819,69.1173433535038,301510,固高科技,bottom_area,2024-01-26,29.5,2024-01-24,28.2,4.609929078014187,7.9787234042553195,28.061224489795926,True,-2.7045,3.7413,1,1,1,100.0,16.010654039656714,16.010654039656714,3.3900709219858127,4.609929078014187,历史1/1次成功; 当前距低点4.61%; 最新日涨幅-2.70%; 状态bottom_area; 底部已确认
50,68.21064659395235,68.12720312195768,002635,安洁科技,bottom_area,2024-01-26,12.41,2024-01-23,11.94,3.936348408710223,6.7839195979899545,29.557522123893804,False,-2.0521,2.4199,1,1,1,100.0,11.624072547403118,11.624072547403118,4.063651591289777,3.936348408710223,历史1/1次成功; 当前距低点3.94%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
51,67.97911806584271,67.49708156257581,605123,派克新材,confirmed_rebound,2024-01-26,67.66,2024-01-24,65.29,3.629958646040726,9.358247817429927,32.13097713097713,True,-3.8784,0.9574,1,1,1,100.0,15.71713589004656,15.71713589004656,4.370041353959274,3.629958646040726,历史1/1次成功; 当前距低点3.63%; 最新日涨幅-3.88%; 状态confirmed_rebound; 底部已确认
52,67.9680864878747,67.79167444201276,688157,松井股份,bottom_area,2024-01-26,40.58,2024-01-24,39.07,3.864857947274118,7.294599436908117,27.755177514792894,False,-1.5049,0.7339,1,1,1,100.0,8.943820224719094,8.943820224719094,4.135142052725882,3.864857947274118,历史1/1次成功; 当前距低点3.86%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
53,67.92441774709297,68.24961969674519,300633,开立医疗,confirmed_rebound,2024-01-26,38.28,2024-01-24,36.72,4.248366013071902,8.06100217864924,29.78967495219885,True,-1.6444,0.5673,1,1,1,100.0,17.12846347607052,17.12846347607052,3.7516339869280984,4.248366013071902,历史1/1次成功; 当前距低点4.25%; 最新日涨幅-1.64%; 状态confirmed_rebound; 底部已确认
54,66.58259438675104,66.86278127973279,600305,恒顺醋业,bottom_area,2024-01-26,8.4,2024-01-23,8.06,4.21836228287841,5.583126550868477,29.4838145231846,False,-0.4739,0.2907,1,1,1,100.0,8.283049917718035,8.283049917718035,3.78163771712159,4.21836228287841,历史1/1次成功; 当前距低点4.22%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
55,65.52725059335596,66.50437321301487,688338,赛科希德,confirmed_rebound,2024-01-26,25.7,2024-01-24,24.53,4.769669792091309,10.028536485935579,28.33771545427986,True,-2.9456,1.3218,1,1,1,100.0,14.135593220338988,14.135593220338988,3.230330207908691,4.769669792091309,历史1/1次成功; 当前距低点4.77%; 最新日涨幅-2.95%; 状态confirmed_rebound; 底部已确认
56,64.83270673441767,61.98738418180998,601633,长城汽车,bottom_area,2024-01-26,21.96,2024-01-24,21.6,1.6666666666666639,5.092592592592583,30.990415335463258,False,-1.5247,0.2676,2,4,2,50.0,9.125721407580473,10.12706969580286,6.333333333333337,1.6666666666666639,历史2/4次成功; 当前距低点1.67%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
57,64.05885935630805,64.65050603768393,603061,金海通,confirmed_rebound,2024-01-26,69.06,2024-01-24,66.1,4.478063540090784,9.606656580937987,32.777382284145226,True,-3.8965,5.0107,1,1,1,100.0,10.80909090909091,10.80909090909091,3.521936459909216,4.478063540090784,历史1/1次成功; 当前距低点4.48%; 最新日涨幅-3.90%; 状态confirmed_rebound; 底部已确认
58,63.77940435520358,64.88705277703546,301486,致尚科技,confirmed_rebound,2024-01-26,37.07,2024-01-24,35.34,4.895302773061677,8.771929824561386,28.08302808302808,True,-3.2115,3.768,1,1,1,100.0,17.19539300868862,17.19539300868862,3.104697226938323,4.895302773061677,历史1/1次成功; 当前距低点4.90%; 最新日涨幅-3.21%; 状态confirmed_rebound; 底部已确认
59,62.305255632592825,63.156808101375404,603158,腾龙股份,bottom_area,2024-01-26,8.01,2024-01-22,7.65,4.705882352941169,7.581699346405229,29.622815087396496,True,-1.476,2.6239,2,3,2,66.66666666666666,24.029855910831213,35.270805812417436,3.2941176470588314,4.705882352941169,历史2/3次成功; 当前距低点4.71%; 最新日涨幅-1.48%; 状态bottom_area; 底部已确认
60,61.956941630238546,63.152767534169826,301377,鼎泰高科,confirmed_rebound,2024-01-26,17.66,2024-01-24,16.82,4.994054696789536,9.512485136741983,31.00902378999179,True,-3.4445,3.8909,1,1,1,100.0,9.08178625188158,9.08178625188158,3.0059453032104644,4.994054696789536,历史1/1次成功; 当前距低点4.99%; 最新日涨幅-3.44%; 状态confirmed_rebound; 底部已确认
61,59.1405189346882,58.5478287090113,300458,全志科技,bottom_area,2024-01-26,17.86,2024-01-24,17.26,3.4762456546929186,7.300115874855144,29.32022932022932,True,-3.1453,1.6375,2,4,2,50.0,13.836929041457784,17.541498429789147,4.523754345307082,3.4762456546929186,历史2/4次成功; 当前距低点3.48%; 最新日涨幅-3.15%; 状态bottom_area; 底部已确认
62,53.862637000606505,54.22982490449251,301512,智信精密,bottom_area,2024-01-26,49.86,2024-01-24,47.78,4.35328589367936,7.785684386772705,28.225927595012763,True,-1.4625,7.7695,1,2,1,50.0,24.490950226244347,24.490950226244347,3.64671410632064,4.35328589367936,历史1/2次成功; 当前距低点4.35%; 最新日涨幅-1.46%; 状态bottom_area; 底部已确认
63,52.56054600005993,49.52878703721081,688348,昱能科技,confirmed_rebound,2024-01-26,95.21,2024-01-24,94.35,0.9114997350291463,8.044515103338638,28.776326715482753,False,-2.8569,2.7346,1,2,1,50.0,16.27422813482398,16.27422813482398,7.088500264970854,0.9114997350291463,历史1/2次成功; 当前距低点0.91%; 最新日涨幅-2.86%; 状态confirmed_rebound; 底部未确认
64,48.5233369856348,49.446739960806475,300602,飞荣达,confirmed_rebound,2024-01-26,13.28,2024-01-24,12.65,4.980237154150189,9.1699604743083,30.149088901159576,True,-3.0657,1.8484,1,2,1,50.0,26.890756302520995,26.890756302520995,3.019762845849811,4.980237154150189,历史1/2次成功; 当前距低点4.98%; 最新日涨幅-3.07%; 状态confirmed_rebound; 底部已确认
