rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.52665916136766,85.78214685511503,002600,领益智造,bottom_area,2022-09-30,4.45,2022-09-29,4.38,1.5981735159817416,4.109589041095884,29.240710823909538,False,0.6787,0.3493,3,3,3,100.0,22.07517457824405,38.381201044386415,8.401826484018258,1.5981735159817416,历史3/3次成功; 当前距低点1.60%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
12,83.1847613207599,77.58430487606391,300502,新易盛,bottom_area,2022-09-30,21.14,2022-09-28,20.86,1.3422818791946365,4.985618408437197,28.781153977466712,False,-1.537,1.1395,1,1,1,100.0,30.670470756062763,30.670470756062763,8.657718120805363,1.3422818791946365,历史1/1次成功; 当前距低点1.34%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
13,83.06357635114487,75.51234213740443,002245,蔚蓝锂芯,bottom_area,2022-09-30,13.9,2022-09-30,13.9,0.0,2.7338129496402805,31.391905231984207,False,-2.7292,1.5753,3,3,3,100.0,21.840549125830286,25.653923541247494,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
14,82.74180821074162,77.60515233188686,000510,新金路,bottom_area,2022-09-30,5.59,2022-09-30,5.5,1.6363636363636338,5.272727272727273,29.66751918158568,False,-2.6132,3.2731,2,2,2,100.0,17.7207603376126,23.043478260869577,8.363636363636367,1.6363636363636338,历史2/2次成功; 当前距低点1.64%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
15,82.59278444951211,75.16120518972467,603315,福鞍股份,bottom_area,2022-09-30,18.67,2022-09-30,18.66,0.05359056806002982,8.252947481243297,32.61105092091008,False,-2.1488,0.4182,1,1,1,100.0,41.68490153172865,41.68490153172865,9.946409431939971,0.05359056806002982,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
16,82.58102268477964,75.4257219251337,688055,龙腾光电,bottom_area,2022-09-30,4.09,2022-09-30,4.08,0.24509803921568107,2.2058823529411726,28.421052631578945,False,-1.2077,0.1576,1,1,1,100.0,45.45454545454546,45.45454545454546,9.75490196078432,0.24509803921568107,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
17,82.41331223499292,75.16990382483546,300549,优德精密,bottom_area,2022-09-30,11.54,2022-09-30,11.52,0.1736111111111074,4.1666666666666705,28.358208955223873,False,-2.2034,0.5213,2,2,2,100.0,26.536221280477378,38.963531669865645,9.826388888888893,0.1736111111111074,历史2/2次成功; 当前距低点0.17%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
18,82.18302217098744,76.63530609308997,603356,华菱精工,bottom_area,2022-09-30,12.17,2022-09-30,12.01,1.3322231473771868,3.4970857618651117,28.169856459330138,False,-1.1373,0.7773,1,1,1,100.0,25.445026178010465,25.445026178010465,8.667776852622813,1.3322231473771868,历史1/1次成功; 当前距低点1.33%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
19,82.15232050944604,75.62241131965564,300433,蓝思科技,bottom_area,2022-09-30,9.23,2022-09-30,9.17,0.6543075245365376,1.5267175572519145,29.407236335642807,False,0.1085,0.3026,2,2,2,100.0,12.388346643005029,14.217687074829932,9.345692475463462,0.6543075245365376,历史2/2次成功; 当前距低点0.65%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
20,82.00500000000002,74.55000000000001,002202,金风科技,bottom_area,2022-09-30,11.34,2022-09-30,11.34,0.0,2.3809523809523774,28.045685279187815,False,-1.9031,0.3887,1,1,1,100.0,55.172413793103445,55.172413793103445,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
21,82.00500000000002,74.55000000000001,600135,乐凯胶片,bottom_area,2022-09-30,6.3,2022-09-30,6.3,0.0,2.857142857142867,27.83505154639176,False,-1.5625,0.6367,1,1,1,100.0,56.981132075471706,56.981132075471706,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.56%; 状态bottom_area; 底部未确认
22,81.74152881258763,74.7137853809058,300538,同益股份,bottom_area,2022-09-30,10.61,2022-09-30,10.58,0.28355387523628883,2.55198487712665,30.84967320261438,False,-1.3941,0.6592,2,2,2,100.0,25.431657077658826,30.150753768844226,9.716446124763712,0.28355387523628883,历史2/2次成功; 当前距低点0.28%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
23,81.67211172045425,74.50933579335795,000678,襄阳轴承,bottom_area,2022-09-30,5.43,2022-09-30,5.42,0.18450184501844624,7.56457564575646,29.150326797385624,False,-6.701,5.8108,1,1,1,100.0,121.62162162162164,121.62162162162164,9.815498154981555,0.18450184501844624,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-6.70%; 状态bottom_area; 底部未确认
24,81.49765504513009,74.26667170245675,300342,天银机电,bottom_area,2022-09-30,7.97,2022-09-30,7.96,0.1256281407035149,2.386934673366839,30.175438596491233,False,-1.2392,0.7251,2,2,2,100.0,21.09195625409008,26.68539325842696,9.874371859296485,0.1256281407035149,历史2/2次成功; 当前距低点0.13%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
25,81.21156567414876,76.8492411055123,002094,青岛金王,bottom_area,2022-09-30,3.4,2022-09-30,3.33,2.1021021021020974,3.603603603603607,29.449152542372875,False,0.8902,6.2514,1,1,1,100.0,13.55932203389829,13.55932203389829,7.897897897897903,2.1021021021020974,历史1/1次成功; 当前距低点2.10%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
26,81.15960829686423,74.22082426127525,000957,中通客车,bottom_area,2022-09-30,12.9,2022-09-30,12.86,0.3110419906687475,5.9097978227060635,29.534246575342472,False,-5.4252,9.617,1,1,1,100.0,354.54545454545456,354.54545454545456,9.688958009331254,0.3110419906687475,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-5.43%; 状态bottom_area; 底部未确认
27,80.93880736910148,74.8256043956044,300446,航天智造,bottom_area,2022-09-30,9.18,2022-09-30,9.1,0.87912087912088,4.3956043956043995,30.000000000000004,False,-0.8639,2.3581,1,1,1,100.0,51.92697768762679,51.92697768762679,9.12087912087912,0.87912087912088,历史1/1次成功; 当前距低点0.88%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
28,80.91036511491463,75.0224806312769,688235,百济神州,bottom_area,2022-09-30,85.88,2022-09-27,85.0,1.0352941176470536,6.199999999999995,27.634939553890682,False,-2.5641,1.2061,1,1,1,100.0,13.13414634146341,13.13414634146341,8.964705882352947,1.0352941176470536,历史1/1次成功; 当前距低点1.04%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
29,80.86909787994735,73.95720917225952,600215,派斯林,bottom_area,2022-09-30,6.42,2022-09-30,6.4,0.31249999999999334,3.7499999999999893,32.63157894736842,False,-1.5337,0.6927,2,2,2,100.0,21.718866517524237,23.993288590604024,9.687500000000007,0.31249999999999334,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
30,80.52170465961399,73.34283944639472,002138,顺络电子,bottom_area,2022-09-30,19.82,2022-09-30,19.8,0.10101010101009886,3.3838383838383743,30.355258529722125,False,-2.3164,0.7589,1,1,1,100.0,32.49001331557922,32.49001331557922,9.898989898989901,0.10101010101009886,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
31,80.13553319396769,76.0978697518406,600110,诺德股份,bottom_area,2022-09-30,8.5,2022-09-30,8.31,2.2864019253910888,3.4897713598074502,28.4853700516351,False,-0.7009,1.1653,1,1,1,100.0,34.251968503937015,34.251968503937015,7.713598074608911,2.2864019253910888,历史1/1次成功; 当前距低点2.29%; 最新日涨幅-0.70%; 状态bottom_area; 底部未确认
32,80.02682320441988,72.75165745856353,002343,慈文传媒,bottom_area,2022-09-30,4.79,2022-09-30,4.79,0.0,4.384133611691022,31.47353361945637,False,-1.8443,1.3664,1,1,1,100.0,40.33149171270718,40.33149171270718,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
33,79.82560824151818,73.62288055477812,600126,杭钢股份,bottom_area,2022-09-30,4.0,2022-09-29,3.97,0.7556675062972242,2.5188916876574328,30.472854640980735,False,0.5025,0.215,1,1,1,100.0,19.54732510288064,19.54732510288064,9.244332493702776,0.7556675062972242,历史1/1次成功; 当前距低点0.76%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
34,79.60499287850514,75.34415122312824,300607,拓斯达,bottom_area,2022-09-30,11.6,2022-09-30,11.36,2.1126760563380302,3.7852112676056313,27.964489537095755,False,-0.4292,0.9642,1,1,1,100.0,28.070175438596472,28.070175438596472,7.887323943661969,2.1126760563380302,历史1/1次成功; 当前距低点2.11%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
35,79.49159803831218,72.82342866644494,002283,天润工业,bottom_area,2022-09-30,4.98,2022-09-30,4.96,0.40322580645162226,2.0161290322580574,31.0152990264256,False,-1.7751,0.5908,1,1,1,100.0,33.402061855670105,33.402061855670105,9.596774193548379,0.40322580645162226,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
36,79.37287798408488,72.15716180371352,688199,久日新材,bottom_area,2022-09-30,33.08,2022-09-30,33.08,0.0,1.5417170495767991,30.269814502529513,False,-1.5476,0.595,1,1,1,100.0,37.135278514588855,37.135278514588855,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
37,79.33549283803028,72.35572354643021,002173,创新医疗,bottom_area,2022-09-30,5.94,2022-09-30,5.93,0.16863406408095574,6.745362563237781,30.399061032863848,False,-5.1118,5.6221,2,2,2,100.0,21.560264583520393,24.903474903474905,9.831365935919045,0.16863406408095574,历史2/2次成功; 当前距低点0.17%; 最新日涨幅-5.11%; 状态bottom_area; 底部未确认
38,79.21904818916376,72.82563489329858,000576,甘化科工,bottom_area,2022-09-30,10.32,2022-09-30,10.26,0.5847953216374318,5.458089668615989,29.045643153526978,False,-2.7333,1.2443,2,2,2,100.0,18.97294745501036,24.015009380863045,9.415204678362569,0.5847953216374318,历史2/2次成功; 当前距低点0.58%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
39,79.18051505224533,73.21929787973585,300541,先进数通,bottom_area,2022-09-30,10.17,2022-09-30,10.08,0.8928571428571415,2.3809523809523827,31.335149863760215,False,0.2959,1.5364,1,1,1,100.0,19.05920519059205,19.05920519059205,9.10714285714286,0.8928571428571415,历史1/1次成功; 当前距低点0.89%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
40,78.92262480371343,73.80477541371155,002225,濮耐股份,bottom_area,2022-09-30,4.11,2022-09-30,4.05,1.4814814814814938,2.962962962962966,28.822495606326896,False,-0.9639,1.1346,1,1,1,100.0,12.056737588652476,12.056737588652476,8.518518518518507,1.4814814814814938,历史1/1次成功; 当前距低点1.48%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
41,78.89325853262021,71.93707874802361,603155,新亚强,bottom_area,2022-09-30,25.44,2022-09-30,25.4,0.15748031496064058,3.346456692913392,28.57142857142858,False,-2.7151,1.5057,1,1,1,100.0,25.624375624375624,25.624375624375624,9.84251968503936,0.15748031496064058,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
42,78.81746834075777,71.87177956371987,002708,光洋股份,bottom_area,2022-09-30,6.25,2022-09-30,6.24,0.16025641025640683,5.769230769230759,31.277533039647576,False,-4.8706,2.5422,1,1,1,100.0,35.522388059701484,35.522388059701484,9.839743589743593,0.16025641025640683,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-4.87%; 状态bottom_area; 底部未确认
43,78.24519782471592,72.0448755688971,002516,旷达科技,bottom_area,2022-09-30,4.52,2022-09-29,4.49,0.6681514476614556,4.231625835189298,31.86646433990895,False,-0.2208,0.7039,1,1,1,100.0,32.46376811594203,32.46376811594203,9.331848552338545,0.6681514476614556,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
44,78.07670425989215,71.01711014237814,001317,三羊马,bottom_area,2022-09-30,35.41,2022-09-30,35.4,0.02824858757061585,3.2485875706214653,31.04791585508376,False,-3.8294,9.468,2,2,2,100.0,12.64256409698468,13.38459533428906,9.971751412429384,0.02824858757061585,历史2/2次成功; 当前距低点0.03%; 最新日涨幅-3.83%; 状态bottom_area; 底部未确认
45,77.93566065168294,71.37366707598312,002053,云南能投,bottom_area,2022-09-30,10.42,2022-09-30,10.38,0.3853564547206083,2.8901734104046137,28.904109589041088,False,-1.6981,0.4801,1,1,1,100.0,25.38860103626942,25.38860103626942,9.614643545279392,0.3853564547206083,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
46,76.98923364215477,71.1876009644364,002616,长青集团,bottom_area,2022-09-30,4.54,2022-09-30,4.5,0.8888888888888897,3.7777777777777763,32.432432432432435,False,-2.1552,1.9475,1,1,1,100.0,30.560578661844474,30.560578661844474,9.11111111111111,0.8888888888888897,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
47,76.76372438513157,69.86051176056938,300623,捷捷微电,bottom_area,2022-09-30,17.71,2022-09-30,17.7,0.05649717514125178,3.9548022598870016,30.533751962323397,False,-2.6923,0.5284,1,1,1,100.0,13.222179139201243,13.222179139201243,9.943502824858749,0.05649717514125178,历史1/1次成功; 当前距低点0.06%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
48,76.70330076195856,70.98901474530832,000767,晋控电力,bottom_area,2022-09-30,3.23,2022-09-30,3.2,0.9374999999999939,2.4999999999999885,27.927927927927932,False,-0.3086,0.6437,2,2,2,100.0,13.422122286603821,13.941018766756033,9.062500000000007,0.9374999999999939,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
49,76.69477099236643,69.72251908396947,600203,福日电子,bottom_area,2022-09-30,5.75,2022-09-29,5.75,0.0,4.3478260869565215,27.490542244640604,False,-0.8621,0.6925,1,1,1,100.0,24.045801526717554,24.045801526717554,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
50,76.67663570665367,69.9440530592402,000009,中国宝安,bottom_area,2022-09-30,11.22,2022-09-30,11.2,0.17857142857144065,3.8392857142857277,27.74193548387097,False,-2.8571,1.5638,1,1,1,100.0,15.167719980554208,15.167719980554208,9.82142857142856,0.17857142857144065,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
51,76.62383361053217,69.83508437270724,300455,航天智装,bottom_area,2022-09-30,7.53,2022-09-30,7.52,0.13297872340426428,3.1914893617021307,27.552986512524097,False,-1.8253,0.4037,1,1,1,100.0,14.022988505747136,14.022988505747136,9.867021276595736,0.13297872340426428,历史1/1次成功; 当前距低点0.13%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
52,76.36524415102227,69.62731428620722,605358,立昂微,bottom_area,2022-09-30,45.53,2022-09-30,45.46,0.15398152221733455,2.7936647602287636,31.12121212121212,False,-2.1702,1.0396,1,1,1,100.0,13.16339869281045,13.16339869281045,9.846018477782666,0.15398152221733455,历史1/1次成功; 当前距低点0.15%; 最新日涨幅-2.17%; 状态bottom_area; 底部未确认
53,75.68877303133657,69.41064165691098,300648,星云股份,bottom_area,2022-09-30,35.18,2022-09-30,35.02,0.45688178183893935,4.1690462592803925,30.391572252037363,False,-3.2985,2.1542,4,5,4,80.0,19.259850104858955,26.78362573099414,9.543118218161062,0.45688178183893935,历史4/5次成功; 当前距低点0.46%; 最新日涨幅-3.30%; 状态bottom_area; 底部未确认
54,75.57154535441381,69.431038803364,603333,尚纬股份,bottom_area,2022-09-30,5.45,2022-09-30,5.42,0.5535055350553552,3.690036900369007,28.49604221635884,False,-1.9784,1.2005,1,1,1,100.0,17.005545286506468,17.005545286506468,9.446494464944646,0.5535055350553552,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
55,75.48062659656377,68.81071332271111,300671,富满微,bottom_area,2022-09-30,41.06,2022-09-30,41.0,0.1463414634146397,4.414634146341469,32.874918140144075,False,-3.4791,1.037,1,1,1,100.0,18.894472361809044,18.894472361809044,9.85365853658536,0.1463414634146397,历史1/1次成功; 当前距低点0.15%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
56,75.27476390364636,69.04229708564489,300739,明阳电路,bottom_area,2022-09-30,12.95,2022-09-30,12.89,0.46547711404188297,2.1722265321954954,28.189415041782723,False,-0.7663,0.6469,1,1,1,100.0,13.83647798742139,13.83647798742139,9.534522885958117,0.46547711404188297,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
57,75.23636732329085,68.39669756662803,603192,汇得科技,bottom_area,2022-09-30,18.4,2022-09-30,18.4,0.0,2.6086956521739157,30.539826349565875,False,-1.919,0.4227,1,1,1,100.0,16.917728852838945,16.917728852838945,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
58,75.10129669156885,68.2739060832444,688171,纬德信息,bottom_area,2022-09-30,18.66,2022-09-30,18.66,0.0,3.644158628081456,31.093057607090095,False,-2.8125,1.9682,1,1,1,100.0,16.257559587335468,16.257559587335468,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
59,74.9909349593496,68.17357723577236,002660,茂硕电源,bottom_area,2022-09-30,7.27,2022-09-30,7.27,0.0,2.4759284731774502,28.585461689587426,False,-1.7568,1.1602,1,1,1,100.0,15.718157181571806,15.718157181571806,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.76%; 状态bottom_area; 底部未确认
60,74.95719206680586,68.14290187891442,300520,科大国创,bottom_area,2022-09-30,15.2,2022-09-30,15.2,0.0,4.078947368421059,29.564411492122332,False,-2.9374,1.401,1,1,1,100.0,15.553235908141966,15.553235908141966,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.94%; 状态bottom_area; 底部未确认
61,74.704320066335,67.91301824212272,603228,景旺电子,bottom_area,2022-09-30,19.32,2022-09-30,19.32,0.0,2.5879917184265007,29.178885630498534,False,-1.5792,0.2028,1,1,1,100.0,14.317302377003868,14.317302377003868,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
62,74.35112037401099,68.02810506679504,002213,大为股份,bottom_area,2022-09-30,11.91,2022-09-30,11.87,0.3369839932603279,5.560235888795284,32.17142857142858,False,-4.4908,2.7373,1,1,1,100.0,17.02380952380952,17.02380952380952,9.663016006739673,0.3369839932603279,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-4.49%; 状态bottom_area; 底部未确认
63,74.3358,67.578,002185,华天科技,bottom_area,2022-09-30,8.1,2022-09-29,8.1,0.0,2.098765432098765,29.257641921397376,False,-0.4914,0.4144,1,1,1,100.0,12.516129032258071,12.516129032258071,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
64,74.24431034482761,67.49482758620691,002374,中锐股份,bottom_area,2022-09-30,4.52,2022-09-30,4.52,0.0,3.0973451327433756,27.795527156549525,False,-1.9523,2.249,1,1,1,100.0,12.068965517241388,12.068965517241388,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
65,73.99748603743892,68.04952872876292,605196,华通线缆,bottom_area,2022-09-30,6.67,2022-09-30,6.63,0.6033182503770744,2.2624434389140324,29.468085106382986,False,-1.3314,1.3805,1,1,1,100.0,10.18867924528302,10.18867924528302,9.396681749622926,0.6033182503770744,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
66,73.99015748031496,67.26377952755905,300376,易事特,bottom_area,2022-09-30,6.5,2022-09-30,6.5,0.0,2.4615384615384635,30.851063829787233,False,-1.5152,0.4033,1,1,1,100.0,10.826771653543304,10.826771653543304,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
67,73.93968950531925,68.08248257839725,002406,远东传动,bottom_area,2022-09-30,4.51,2022-09-30,4.48,0.6696428571428428,2.6785714285714106,27.74193548387096,False,-1.3129,0.6464,1,1,1,100.0,11.178861788617883,11.178861788617883,9.330357142857158,0.6696428571428428,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
68,73.85753571428573,67.1432142857143,000728,国元证券,bottom_area,2022-09-30,6.4,2022-09-30,6.4,0.0,3.124999999999989,30.66088840736728,False,-2.2901,1.2482,1,1,1,100.0,10.178571428571434,10.178571428571434,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
69,72.28135388739948,65.7103217158177,000810,创维数字,bottom_area,2022-09-30,15.98,2022-09-30,15.98,0.0,3.7546933667083717,27.920613441587733,False,-3.6188,1.38,1,1,1,100.0,12.689901697944595,12.689901697944595,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.62%; 状态bottom_area; 底部未确认
70,69.54833012827129,63.76349205806678,002759,天际股份,bottom_area,2022-09-30,18.11,2022-09-30,18.03,0.4437049362174059,3.605102606766492,27.298387096774192,False,-1.683,0.7639,2,3,2,66.66666666666666,24.07780992460108,27.166666666666668,9.556295063782596,0.4437049362174059,历史2/3次成功; 当前距低点0.44%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
71,69.44847052417923,63.31338058283178,002222,福晶科技,bottom_area,2022-09-30,13.55,2022-09-30,13.53,0.14781966001479194,3.0303030303030316,27.179763186221738,False,-2.518,0.9824,2,3,2,66.66666666666666,18.030874951606656,25.783972125435533,9.852180339985209,0.14781966001479194,历史2/3次成功; 当前距低点0.15%; 最新日涨幅-2.52%; 状态bottom_area; 底部未确认
72,68.44358757840996,64.11926505166946,000676,智度股份,bottom_area,2022-09-30,5.16,2022-09-29,5.08,1.5748031496063006,3.9370078740157513,30.219780219780223,False,0.9785,0.6766,1,2,1,50.0,30.321592649310862,30.321592649310862,8.4251968503937,1.5748031496063006,历史1/2次成功; 当前距低点1.57%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
73,63.24590464451422,59.09697329983411,688060,云涌科技,bottom_area,2022-09-30,40.88,2022-09-20,40.3,1.439205955335001,7.766749379652612,27.216904460899404,True,-0.7044,0.2069,1,2,1,50.0,14.937434827945786,14.937434827945786,8.560794044664998,1.439205955335001,历史1/2次成功; 当前距低点1.44%; 最新日涨幅-0.70%; 状态bottom_area; 底部已确认
