rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.15971951333286,84.85710570303796,601388,怡球资源,bottom_area,2024-07-10,2.13,2024-07-09,2.1,1.428571428571419,3.809523809523813,29.292929292929294,False,-1.3889,0.6828,4,4,4,100.0,20.829293334305355,35.632183908045974,6.571428571428581,1.428571428571419,历史4/4次成功; 当前距低点1.43%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
12,85.41674087841838,82.30194352531217,603368,柳药集团,bottom_area,2024-07-10,17.27,2024-07-09,16.92,2.0685579196217363,3.5460992907801288,29.79253112033195,False,-0.918,1.1208,3,3,3,100.0,31.603524634675978,42.85714285714285,5.931442080378264,2.0685579196217363,历史3/3次成功; 当前距低点2.07%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
13,85.12797392935647,82.91685772339915,300480,光力科技,bottom_area,2024-07-10,13.65,2024-07-09,13.3,2.631578947368418,6.090225563909764,28.108108108108105,False,-2.847,2.349,5,5,5,100.0,25.144396362360865,39.69465648854962,5.368421052631582,2.631578947368418,历史5/5次成功; 当前距低点2.63%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
14,85.07771315090488,80.52205115749015,000723,美锦能源,bottom_area,2024-07-10,4.44,2024-07-10,4.39,1.1389521640091278,5.0113895216401065,31.406250000000007,False,-5.3305,1.1366,3,3,3,100.0,20.85409726575785,30.434782608695667,6.861047835990871,1.1389521640091278,历史3/3次成功; 当前距低点1.14%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
15,84.99413503096599,82.97088771554941,002386,天原股份,bottom_area,2024-07-10,3.74,2024-07-09,3.64,2.7472527472527495,4.945054945054937,27.920792079207917,False,-1.3193,0.4215,4,4,4,100.0,26.852817092933762,48.85290148448042,5.25274725274725,2.7472527472527495,历史4/4次成功; 当前距低点2.75%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
16,84.86968098036627,83.44147343505921,002497,雅化集团,bottom_area,2024-07-10,8.6,2024-07-09,8.34,3.1175059952038344,5.995203836930456,27.351916376306622,False,0.3501,1.0621,3,3,3,100.0,28.11498443077391,38.755980861244026,4.882494004796166,3.1175059952038344,历史3/3次成功; 当前距低点3.12%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
17,84.70308899719564,78.80419149661509,688083,中望软件,bottom_area,2024-07-10,56.6,2024-07-10,56.46,0.2479631597591225,5.66772936592277,29.318978467701545,False,-2.7324,0.7979,5,5,5,100.0,13.653481187450971,21.52777777777778,7.752036840240878,0.2479631597591225,历史5/5次成功; 当前距低点0.25%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
18,84.67542019387396,80.576620666417,002044,美年健康,bottom_area,2024-07-10,3.57,2024-07-09,3.52,1.4204545454545403,3.693181818181815,28.016359918200408,False,-0.8333,0.9027,3,3,3,100.0,14.383102312114746,18.108108108108105,6.57954545454546,1.4204545454545403,历史3/3次成功; 当前距低点1.42%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
19,83.75718439368634,80.75499856469304,600973,宝胜股份,bottom_area,2024-07-10,3.4,2024-07-09,3.33,2.1021021021020974,4.504504504504501,28.077753779697623,False,-2.0173,0.6996,2,2,2,100.0,40.36446966390223,46.551724137931025,5.897897897897902,2.1021021021020974,历史2/2次成功; 当前距低点2.10%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
20,83.60878108810043,81.57744859332622,600966,博汇纸业,bottom_area,2024-07-10,4.53,2024-07-10,4.41,2.721088435374152,5.215419501133776,28.640776699029118,False,-2.7897,0.8213,5,5,5,100.0,19.04048508591009,40.28436018957346,5.278911564625849,2.721088435374152,历史5/5次成功; 当前距低点2.72%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
21,83.5635834343224,79.9619365445832,603218,日月股份,bottom_area,2024-07-10,9.52,2024-07-05,9.36,1.7094017094017109,5.982905982905988,27.216174183514774,False,-1.8557,0.717,1,1,1,100.0,47.95361527967258,47.95361527967258,6.29059829059829,1.7094017094017109,历史1/1次成功; 当前距低点1.71%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
22,83.33340034381473,79.88933096000027,605567,春雪食品,bottom_area,2024-07-10,7.33,2024-07-09,7.2,1.805555555555554,3.333333333333336,29.961089494163417,False,-0.8119,0.8138,2,2,2,100.0,32.07525605734906,36.46616541353383,6.194444444444446,1.805555555555554,历史2/2次成功; 当前距低点1.81%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
23,83.3251170838159,81.21419681506738,300601,康泰生物,bottom_area,2024-07-10,15.02,2024-07-09,14.63,2.665755297334236,5.0580997949418895,32.487309644670056,False,0.5355,0.8618,3,3,3,100.0,10.602789747255038,11.580726965342352,5.334244702665764,2.665755297334236,历史3/3次成功; 当前距低点2.67%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
24,83.22111222153907,82.27680878384984,605337,李子园,bottom_area,2024-07-10,9.41,2024-07-09,9.1,3.4065934065934127,4.945054945054957,31.00833965125095,False,0.1064,0.4316,3,3,3,100.0,25.39699866066034,37.98882681564246,4.593406593406588,3.4065934065934127,历史3/3次成功; 当前距低点3.41%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
25,83.2096776911935,78.08493254975859,603215,比依股份,bottom_area,2024-07-10,11.58,2024-07-09,11.5,0.6956521739130441,4.869565217391308,32.70918665886483,False,-3.0151,1.3219,4,4,4,100.0,25.48935218430281,36.01562499999999,7.304347826086956,0.6956521739130441,历史4/4次成功; 当前距低点0.70%; 最新日涨幅-3.02%; 状态bottom_area; 底部未确认
26,82.79599472836178,80.03305830806049,603208,江山欧派,bottom_area,2024-07-10,17.38,2024-07-09,17.0,2.235294117647053,4.941176470588235,29.460580912863076,False,-0.1723,0.4026,3,3,3,100.0,21.449080087611623,33.175355450236964,5.7647058823529465,2.235294117647053,历史3/3次成功; 当前距低点2.24%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
27,82.64066344126284,79.96713533455532,002167,东方锆业,bottom_area,2024-07-10,5.36,2024-07-09,5.24,2.2900763358778646,6.1068702290076216,29.75871313672922,False,-1.8315,2.0732,3,3,3,100.0,21.766179464284228,41.1650485436893,5.709923664122135,2.2900763358778646,历史3/3次成功; 当前距低点2.29%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
28,82.6404036759193,79.8078511280369,600955,维远股份,bottom_area,2024-07-10,14.02,2024-07-09,13.72,2.186588921282791,3.498542274052468,28.911917098445596,False,-0.3554,0.1106,3,3,3,100.0,19.641257357858347,25.969084423305596,5.813411078717209,2.186588921282791,历史3/3次成功; 当前距低点2.19%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
29,82.36022981995147,79.59181873356656,000705,浙江震元,bottom_area,2024-07-10,6.9,2024-07-09,6.75,2.2222222222222276,4.444444444444442,30.555555555555557,False,-1.5692,1.6433,3,3,3,100.0,18.916588173296947,34.04605263157895,5.777777777777772,2.2222222222222276,历史3/3次成功; 当前距低点2.22%; 最新日涨幅-1.57%; 状态bottom_area; 底部未确认
30,82.16473126327718,76.70936957419754,688111,金山办公,bottom_area,2024-07-10,187.33,2024-07-10,186.53,0.4288854339784546,4.701656569988747,31.84375913475592,False,-3.4431,0.9271,4,4,4,100.0,14.823808406819378,27.68058076225045,7.571114566021546,0.4288854339784546,历史4/4次成功; 当前距低点0.43%; 最新日涨幅-3.44%; 状态bottom_area; 底部未确认
31,82.02231799540402,81.13860418643668,002299,圣农发展,bottom_area,2024-07-10,12.34,2024-07-10,11.93,3.436714165968149,4.27493713327745,31.436781609195396,False,0.817,0.8163,3,3,3,100.0,19.64684131636587,26.73830594184577,4.563285834031851,3.436714165968149,历史3/3次成功; 当前距低点3.44%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
32,81.89705512755127,79.65330019254986,002125,湘潭电化,bottom_area,2024-07-10,9.23,2024-07-09,9.0,2.5555555555555602,5.555555555555555,28.684627575277332,False,-1.4941,1.2216,3,3,3,100.0,23.333155157078114,32.067510548523195,5.44444444444444,2.5555555555555602,历史3/3次成功; 当前距低点2.56%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
33,81.7205217498523,77.89064196320308,002803,吉宏股份,bottom_area,2024-07-10,10.12,2024-07-10,9.97,1.5045135406218513,4.613841524573711,32.40677966101694,False,-5.0657,3.8529,2,2,2,100.0,27.854477611940297,41.25000000000001,6.4954864593781485,1.5045135406218513,历史2/2次成功; 当前距低点1.50%; 最新日涨幅-5.07%; 状态bottom_area; 底部未确认
34,81.70916181696019,77.3863058902477,000928,中钢国际,bottom_area,2024-07-10,5.17,2024-07-09,5.11,1.174168297455961,4.696673189823861,28.33099579242636,False,-2.2684,0.9422,4,5,4,80.0,20.878546281974685,33.7972166998012,6.825831702544038,1.174168297455961,历史4/5次成功; 当前距低点1.17%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
35,81.48369868814827,77.9969965862096,605580,恒盛能源,bottom_area,2024-07-10,8.25,2024-07-09,8.11,1.7262638717632623,4.192355117139333,28.859649122807024,False,-1.7857,1.5319,2,2,2,100.0,20.929452762526086,27.66233766233766,6.273736128236737,1.7262638717632623,历史2/2次成功; 当前距低点1.73%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
36,81.37549780270513,79.08809319727241,002346,柘中股份,bottom_area,2024-07-10,7.33,2024-07-09,7.15,2.5174825174825135,4.475524475524467,27.558257345491377,False,-0.8119,0.226,3,3,3,100.0,19.827706113615825,34.89010989010989,5.482517482517486,2.5174825174825135,历史3/3次成功; 当前距低点2.52%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
37,81.08096096097601,78.07828106121151,001218,丽臣实业,bottom_area,2024-07-10,14.52,2024-07-09,14.23,2.037947997189031,4.146170063246661,28.131313131313128,False,-1.8256,0.7729,2,2,2,100.0,25.18711018711019,29.999999999999993,5.962052002810969,2.037947997189031,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
38,81.04342147518845,75.5042976794691,002043,兔宝宝,bottom_area,2024-07-10,9.4,2024-07-10,9.37,0.3201707577374721,3.415154749199576,27.923076923076927,False,-2.9928,1.5982,3,3,3,100.0,13.463908640379232,15.96638655462185,7.679829242262529,0.3201707577374721,历史3/3次成功; 当前距低点0.32%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
39,80.93284947678117,80.30353200150407,000799,酒鬼酒,bottom_area,2024-07-10,39.2,2024-07-09,37.84,3.5940803382663833,6.342494714587733,28.536355051935786,False,0.5128,1.9692,3,3,3,100.0,17.086210606190452,26.337693222354336,4.405919661733617,3.5940803382663833,历史3/3次成功; 当前距低点3.59%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
40,80.89692732601696,76.46892407459576,600389,江山股份,bottom_area,2024-07-10,13.18,2024-07-09,13.04,1.073619631901845,5.061349693251535,28.74316939890711,False,-2.1529,0.946,1,1,1,100.0,21.380520620064356,21.380520620064356,6.926380368098155,1.073619631901845,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
41,80.73582664433418,78.82541968991899,002326,永太科技,bottom_area,2024-07-10,7.46,2024-07-09,7.26,2.754820936639121,5.6473829201101955,31.184834123222753,False,-0.9296,0.7635,3,3,3,100.0,21.32479260997945,29.837587006960554,5.245179063360879,2.754820936639121,历史3/3次成功; 当前距低点2.75%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
42,80.62709140746723,78.47401377325521,002399,海普瑞,bottom_area,2024-07-10,8.31,2024-07-09,8.1,2.592592592592603,3.7037037037037126,27.549194991055458,False,0.4837,0.2104,1,1,1,100.0,28.307123034227555,28.307123034227555,5.407407407407397,2.592592592592603,历史1/1次成功; 当前距低点2.59%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
43,80.36691791907899,78.82704084216235,600186,莲花控股,bottom_area,2024-07-10,3.44,2024-06-24,3.34,2.994011976047907,7.7844311377245585,27.074235807860266,True,-1.9943,1.9281,2,2,2,100.0,31.7386459545783,53.49544072948328,5.005988023952093,2.994011976047907,历史2/2次成功; 当前距低点2.99%; 最新日涨幅-1.99%; 状态bottom_area; 底部已确认
44,80.26413219836,75.80073846153846,600976,健民集团,bottom_area,2024-07-10,45.31,2024-07-10,44.85,1.0256410256410275,3.567447045707918,32.859281437125745,False,-1.6069,1.5985,1,1,1,100.0,17.200000000000006,17.200000000000006,6.974358974358973,1.0256410256410275,历史1/1次成功; 当前距低点1.03%; 最新日涨幅-1.61%; 状态bottom_area; 底部未确认
45,79.95463164573822,77.10001935873704,600293,三峡新材,bottom_area,2024-07-10,2.42,2024-07-09,2.37,2.1097046413502034,4.2194092827004255,27.300613496932506,False,-1.2245,0.4841,2,2,2,100.0,20.80723624201886,32.17391304347827,5.890295358649797,2.1097046413502034,历史2/2次成功; 当前距低点2.11%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
46,79.9484189431094,75.49773377276985,603187,海容冷链,bottom_area,2024-07-10,10.87,2024-07-09,10.76,1.0223048327137494,3.7174721189591113,30.175210902011685,False,-1.8067,1.2934,1,1,1,100.0,15.530047265361235,15.530047265361235,6.97769516728625,1.0223048327137494,历史1/1次成功; 当前距低点1.02%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
47,79.74721828538758,78.13977155623081,002176,江特电机,confirmed_rebound,2024-07-10,7.35,2024-07-09,7.14,2.941176470588235,8.12324929971989,32.83160865475072,True,-0.8097,2.6114,3,3,3,100.0,20.944375855763404,39.01808785529715,5.058823529411765,2.941176470588235,历史3/3次成功; 当前距低点2.94%; 最新日涨幅-0.81%; 状态confirmed_rebound; 底部已确认
48,79.65733418247056,76.18301729287388,002698,博实股份,bottom_area,2024-07-10,11.49,2024-07-09,11.3,1.6814159292035353,4.070796460176982,28.84130982367758,False,-1.458,0.6165,2,2,2,100.0,10.627126943322317,11.142857142857146,6.318584070796465,1.6814159292035353,历史2/2次成功; 当前距低点1.68%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
49,79.10582807499014,76.3963553220081,002531,天顺风能,bottom_area,2024-07-10,7.94,2024-07-10,7.77,2.1879021879021985,7.335907335907339,30.810329474621557,False,-7.4592,2.4297,3,3,3,100.0,11.531033927016717,15.128205128205142,5.812097812097802,2.1879021879021985,历史3/3次成功; 当前距低点2.19%; 最新日涨幅-7.46%; 状态bottom_area; 底部未确认
50,79.0251625031364,78.23622577265583,002639,雪人集团,bottom_area,2024-07-10,4.76,2024-07-09,4.6,3.478260869565221,5.652173913043494,28.348909657320874,False,-1.4493,0.7515,2,2,2,100.0,43.69172341540074,63.25301204819277,4.52173913043478,3.478260869565221,历史2/2次成功; 当前距低点3.48%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
51,78.90335080362333,77.09061306509584,002555,三七互娱,bottom_area,2024-07-10,12.52,2024-07-09,12.18,2.791461412151066,4.761904761904763,30.28048082427017,False,-0.556,1.4,3,3,3,100.0,12.447016584947619,16.78160919540231,5.208538587848934,2.791461412151066,历史3/3次成功; 当前距低点2.79%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
52,78.74711884377705,75.88658061843141,000657,中钨高新,bottom_area,2024-07-10,8.85,2024-07-09,8.67,2.076124567474045,5.420991926182245,28.465346534653463,False,-1.3378,0.9928,2,2,2,100.0,13.87174533479693,15.120000000000006,5.923875432525954,2.076124567474045,历史2/2次成功; 当前距低点2.08%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
53,78.7322701480557,76.62696367142662,300569,天能重工,bottom_area,2024-07-10,3.96,2024-07-09,3.86,2.5906735751295358,4.922279792746113,27.443609022556398,False,-1.737,0.5807,2,2,2,100.0,24.159674315709548,40.25316455696202,5.409326424870464,2.5906735751295358,历史2/2次成功; 当前距低点2.59%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
54,78.68689745587606,77.79555171756579,603282,亚光股份,bottom_area,2024-07-10,15.78,2024-07-09,15.26,3.407601572739185,4.652686762778512,27.848699763593377,False,0.0,0.4687,1,1,1,100.0,34.64991023339317,34.64991023339317,4.592398427260815,3.407601572739185,历史1/1次成功; 当前距低点3.41%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
55,78.68452515386748,77.37596110575544,603317,天味食品,bottom_area,2024-07-10,10.88,2024-07-09,10.55,3.127962085308057,3.7914691943127825,27.98634812286689,False,0.8341,0.3128,2,2,2,100.0,12.299541184181786,14.347826086956525,4.872037914691943,3.127962085308057,历史2/2次成功; 当前距低点3.13%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
56,78.64563926729365,73.5988602768791,000697,炼石航空,bottom_area,2024-07-10,5.46,2024-07-10,5.43,0.5524861878453085,4.05156537753224,28.83355176933159,False,-4.0422,1.6601,3,3,3,100.0,16.282412823475326,27.861771058315338,7.447513812154692,0.5524861878453085,历史3/3次成功; 当前距低点0.55%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
57,78.35247070750013,78.30866166600867,605099,共创草坪,bottom_area,2024-07-10,18.59,2024-07-09,17.88,3.9709172259507883,4.865771812080543,28.96305125148988,False,0.9229,0.1398,1,1,1,100.0,44.31372549019606,44.31372549019606,4.029082774049212,3.9709172259507883,历史1/1次成功; 当前距低点3.97%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
58,78.31671241698038,77.05369166070702,002366,融发核电,bottom_area,2024-07-10,3.27,2024-07-09,3.17,3.154574132492116,5.047318611987387,30.634573304157552,False,0.3067,0.7059,5,6,5,83.33333333333334,13.670899728256478,25.0,4.845425867507884,3.154574132492116,历史5/6次成功; 当前距低点3.15%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
59,77.97707482019591,76.84847880299253,002687,乔治白,bottom_area,2024-07-10,4.14,2024-07-09,4.01,3.2418952618453836,5.73566084788031,31.45299145299145,False,-0.241,1.2141,1,1,1,100.0,64.00000000000001,64.00000000000001,4.758104738154616,3.2418952618453836,历史1/1次成功; 当前距低点3.24%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
60,77.8331235243914,74.92246655048754,002367,康力电梯,bottom_area,2024-07-10,5.56,2024-07-09,5.45,2.0183486238532002,4.036697247706417,29.036458333333325,False,-1.4184,0.7254,1,1,1,100.0,24.646781789638936,24.646781789638936,5.9816513761468,2.0183486238532002,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
61,77.81949335274895,76.17426093514328,603063,禾望电气,bottom_area,2024-07-10,13.89,2024-07-09,13.5,2.8888888888888933,5.925925925925931,28.4957627118644,False,-0.5014,1.2386,2,2,2,100.0,25.38133119252664,28.846153846153843,5.111111111111106,2.8888888888888933,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
62,77.81211563726339,76.44298750288341,002145,钛能化学,bottom_area,2024-07-10,3.35,2024-07-01,3.25,3.0769230769230793,5.230769230769228,31.72268907563025,False,-2.0468,0.906,3,3,3,100.0,12.46436622724744,16.649537512846855,4.923076923076921,3.0769230769230793,历史3/3次成功; 当前距低点3.08%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
63,77.76637383087005,76.1904198983714,000404,长虹华意,bottom_area,2024-07-10,5.26,2024-07-09,5.11,2.935420743639911,5.28375733855185,31.409395973154357,False,-0.5671,1.2391,2,2,2,100.0,26.03859781650749,40.139211136890964,5.064579256360089,2.935420743639911,历史2/2次成功; 当前距低点2.94%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
64,77.63196912775443,73.8760289636226,601933,永辉超市,bottom_area,2024-07-10,2.14,2024-07-09,2.11,1.4218009478673106,4.739336492891,31.27035830618893,False,-1.8349,0.9558,1,1,1,100.0,11.70825335892515,11.70825335892515,6.57819905213269,1.4218009478673106,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
65,77.5560748472731,75.40356813900742,603325,博隆技术,bottom_area,2024-07-10,61.85,2024-07-09,60.32,2.5364721485411157,4.4263925729443,30.41070604522382,False,-0.0969,2.6501,1,1,1,100.0,33.584541062801925,33.584541062801925,5.463527851458885,2.5364721485411157,历史1/1次成功; 当前距低点2.54%; 最新日涨幅-0.10%; 状态bottom_area; 底部未确认
66,77.53995988789606,78.40780104836129,603060,国检集团,bottom_area,2024-07-10,5.71,2024-07-09,5.46,4.5787545787545785,5.494505494505491,31.835205992509362,False,1.6014,0.2376,3,3,3,100.0,18.964309074848,36.2098138747885,3.4212454212454215,4.5787545787545785,历史3/3次成功; 当前距低点4.58%; 最新日涨幅1.60%; 状态bottom_area; 底部未确认
67,77.29246118731537,75.65582497360074,002860,星帅尔,bottom_area,2024-07-10,7.84,2024-07-09,7.62,2.8871391076115454,5.118110236220468,28.984156570363467,False,-1.2594,0.9735,2,2,2,100.0,22.572592144919646,30.917874396135282,5.112860892388454,2.8871391076115454,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
68,77.21973024718933,77.03791890335961,300390,天华新能,bottom_area,2024-07-10,16.61,2024-07-09,15.99,3.877423389618507,7.504690431519706,27.972972972972972,True,1.4042,1.7354,1,1,1,100.0,27.142173288654863,27.142173288654863,4.122576610381493,3.877423389618507,历史1/1次成功; 当前距低点3.88%; 最新日涨幅1.40%; 状态bottom_area; 底部已确认
69,77.21561650071128,75.312972972973,603012,创力集团,bottom_area,2024-07-10,4.18,2024-07-09,4.07,2.7027027027026884,4.422604422604415,27.19141323792486,False,-1.4151,0.7851,1,1,1,100.0,35.13513513513512,35.13513513513512,5.297297297297312,2.7027027027026884,历史1/1次成功; 当前距低点2.70%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
70,77.18139163459567,76.73080224270237,688303,大全能源,bottom_area,2024-07-10,18.8,2024-07-09,18.13,3.6955322669608477,6.287920573634863,30.74866310160428,False,1.0753,0.7808,1,1,1,100.0,32.45492371705965,32.45492371705965,4.304467733039152,3.6955322669608477,历史1/1次成功; 当前距低点3.70%; 最新日涨幅1.08%; 状态bottom_area; 底部未确认
71,77.18077879142614,74.28472093849983,002191,劲嘉股份,bottom_area,2024-07-10,3.55,2024-07-09,3.48,2.011494252873559,4.02298850574713,27.348643006263053,False,-1.1142,0.5515,1,1,1,100.0,21.134020618556693,21.134020618556693,5.988505747126441,2.011494252873559,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-1.11%; 状态bottom_area; 底部未确认
72,77.0648555071112,76.51125868658033,603308,应流股份,bottom_area,2024-07-10,11.72,2024-07-09,11.31,3.625110521662247,6.5428824049513725,31.867469879518072,False,0.4284,0.8023,2,2,2,100.0,13.744681053603557,14.186046511627906,4.374889478337753,3.625110521662247,历史2/2次成功; 当前距低点3.63%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
